unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b131,b132,b133,b161,b162,b163,b191,b192,b193,b221,b222,b223,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb131","xb132","xb133","xb161","xb162","xb163","xb191","xb192","xb193","xb221","xb222","xb223","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"175139","670219","77208","747427","489852","","","","","","","","","244941","0","244941","138037","206964","0","206964","140266","652153","18689","670842","326224","196318","0","196318","79540","0","312966","312966","4624","0","4624","","","","1975219","408863","2384082","126940","0","126940","","","","","","","2102159","408863","2511022","1173919","292653","0","0","1466572","23716","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,31,10,10,10,31,18,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,18,18,18,10,10,10,10,10,10,31,31,31,31,31,31
"175157","1482750","0","1482750","887917","","","","","24055","69076","93131","14405","414121","90256","504377","247989","492715","91600","584315","286877","776508","36990","813498","464331","367330","29035","396365","219968","0","609579","609579","0","556","556","","","","3557479","927092","4484571","863587","0","863587","","","","","","","4421066","927092","5348158","2121487","566657","","","2688144","90136","","11880","","","","",10,31,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"175193","1261779","180969","1442748","1038403","","","","","467002","10922","477924","303553","294839","0","294839","132546","303872","24045","327917","188744","1074355","2380","1076735","531520","477757","200","477957","151670","0","530123","530123","","","","","","","3879604","748639","4628243","341204","0","341204","","","","","","","4220808","748639","4969447","2346436","575852","","","2922288","203421","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"175236","0","8423154","8423154","5484303","0","5232","5232","4350","0","1905040","1905040","728731","0","1883646","1883646","1257801","0","881029","881029","541421","0","928115","928115","419524","0","1307176","1307176","374194","0","2615947","2615947","0","0","0","0","30482","30482","0","17979821","17979821","0","490786","490786","0","0","0","0","0","0","0","18470607","18470607","8810324","1972159","0","0","10782483","100663","0","20436","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,18,10,10,10,10,10,10,10,10,10,10,10,10
"175245","2505538","0","2505538","1608213","","","","","43340","2221","45561","27819","439014","47228","486242","281787","1056386","69486","1125872","661826","768084","22803","790887","491937","545372","65246","610618","350054","0","1070775","1070775","","","","","","","5357734","1277759","6635493","587027","0","587027","","","","","","","5944761","1277759","7222520","3421636","815547","","","4237183","228984","","51443","","","","",10,31,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"175263","4836716","513497","5350213","3505818","0","0","0","0","0","0","0","0","675387","136081","811468","471332","1002064","66778","1068842","449162","860949","0","860949","522219","1540623","0","1540623","229851","0","1164797","1164797","0","0","0","0","0","0","8915739","1881153","10796892","333176","0","333176","0","0","0","","","","9248915","1881153","11130068","5178382","1139240","0","0","6317622","67570","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,31,31,31,10,11,11,10,11,10,10,11,10,10,10,10,10,10,10
"175272","19699619","1136","19700755","14184544","304311","517826","822137","427511","57816","261508","319324","121343","3845109","88716","3933825","1847692","3265994","178092","3444086","1894247","5892225","35778","5928003","2667601","3756394","0","3756394","1652813","0","5240822","5240822","0","","0","-86310","","-86310","36735158","6323878","43059036","7883537","0","7883537","","","","","","","44618695","6323878","50942573","22795751","4559150","","","27354901","354191","","2568","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,11,31,11,16,31,16,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"175281","4386333","62599","4448932","4122205","","","","","","","","","1535498","0","1535498","721733","","","","","3251032","0","3251032","2108932","1106259","0","1106259","","206686","335513","542199","","","","","","","10485808","398112","10883920","422337","0","422337","","","","","","","10908145","398112","11306257","6952870","1457406","","","8410276","1535498","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,31,31,31,31,10,31,10,10,10,31,10,31,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,16,31,31,11,10,31,31,31,31,31,31
"175306","1686309","0","1686309","1131482","","","","","12863","0","12863","8631","250359","18305","268664","167986","567427","13894","581321","380733","588493","7362","595855","394868","346836","71738","418574","232721","0","621871","621871","","","","","","","3452287","733170","4185457","291520","0","291520","","","","","","","3743807","733170","4476977","2316421","565678","","","2882099","130194","","5115","","","","",10,31,10,10,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"175342","7780337","1847222","9627559","6285860","0","3129540","3129540","1219923","0","2024668","2024668","1294088","1202462","0","1202462","597925","1844020","0","1844020","738955","2153452","309560","2463012","1440946","2561712","0","2561712","661499","2338105","5412194","7750299","","","","","","","17880088","12723184","30603272","5662634","0","5662634","","","","","","","23542722","12723184","36265906","12239196","2457170","0","0","14696366","716814","116606","","","","","",10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31
"175421","1307662","0","1307662","1227071","","","","","","","","","280665","0","280665","165999","1173151","360738","1533889","523615","1079996","106717","1186713","416324","832680","0","832680","161147","1931832","894418","2826250","160971","0","160971","","","","6766957","1361873","8128830","727888","0","727888","","","","","","","7494845","1361873","8856718","2494156","325263","","","2819419","147479","0","0","","","","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,16,10,10,31,31,31,31
"175430","850503","4155","854658","722698","","","","","","","","","82164","210","82374","49362","307641","0","307641","109650","519360","200","519560","242388","258607","0","258607","114947","103517","498324","601841","664","0","664","36296","1393","37689","2158752","504282","2663034","477263","0","477263","","","","","","","2636015","504282","3140297","1239045","256922","","","1495967","82374","0","0","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"175519","942607","1402003","2344610","1859877","","","","","","","","","140573","815591","956164","532635","489210","146231","635441","359061","935003","676275","1611278","926875","778908","0","778908","109816","211252","1417107","1628359","18373","0","18373","","","","3515926","4457207","7973133","593852","0","593852","","","","","","","4109778","4457207","8566985","3788264","632543","","","4420807","80239","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,21,21,21,10,31,10,31,31,31,18,18,10,10,31,10,31,31,31,31,31,31,18,18,10,18,10,31,31,18,10,31,31,31,31,31,31
"175573","3756263","1638883","5395146","3690541","","","","","0","302609","302609","261793","423645","14230","437875","180808","952449","324470","1276919","721057","1241684","20270","1261954","604644","1036848","49340","1086188","342224","417824","1884679","2302503","","","","","","","7828713","4234481","12063194","1923755","0","1923755","","","","","","","9752468","4234481","13986949","5801067","1300190","","","7101257","327673","70000","115000","","","","",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"175616","10379830","292436","10672266","7749906","101056","432273","533329","465538","110951","994588","1105539","390688","1971794","46717","2018511","1097701","2026662","60702","2087364","1120963","1911021","38088","1949109","1127672","1988280","5069","1993349","757394","1145393","2970584","4115977","337861","0","337861","740000","0","740000","20712848","4840457","25553305","4997280","109713","5106993","0","0","0","0","0","0","25710128","4950170","30660298","12709862","3028467","0","0","15738329","900594","59090","430000","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,10,11,11,11,11,10,11,10,10,10,10,10,10,11,11,11,10,10,10,10,10,10,11,10,31,31,31,31
"175643","2137554","30231","2167785","1478016","","","","","217890","0","217890","134016","225873","0","225873","222207","675883","25522","701405","347099","557269","0","557269","405469","629247","0","629247","233399","361617","999522","1361139","","","","","","","4805333","1055275","5860608","1170419","0","1170419","","","","","","","5975752","1055275","7031027","2820206","562007","","","3382213","144881","0","242021","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,21,21,21,31,31,31,31,31,31,18,18,18,10,10,10,31,31,31,31,31,31,18,18,18,10,10,31,31,18,10,10,10,31,31,31,31
"175652","2283526","1217932","3501458","2475935","","","","","","","","","86504","60174","146678","86325","593270","0","593270","353595","729872","0","729872","269848","793148","3374","796522","177615","246686","1019611","1266297","66120","0","66120","38833","0","38833","4837959","2301091","7139050","662421","0","662421","","","","","","","5500380","2301091","7801471","3363318","690127","","","4053445","86504","0","152754","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,10,10,31,18,18,10,18,10,31,10,31,31,31,31,31,31,18,10,18,10,10,31,31,10,10,10,10,31,31,31,31
"175786","21346117","3474546","24820663","16902465","0","0","0","0","625109","0","625109","485000","1560661","24078","1584739","857765","2780958","245374","3026332","1882111","3925325","490057","4415382","1871537","4993557","199110","5192667","1925719","535257","6486345","7021602","","","","-267277","15791","-251486","35499707","10935301","46435008","5817700","0","5817700","","","","","","","41317407","10935301","52252708","23924597","5283958","0","0","29208555","1584739","0","0","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,18,18,18,10,10,10,10,10,10,10,10,31,31,31,31
"175810","4975946","0","4975946","3696486","","","","","","","","","504293","0","504293","123580","1221036","0","1221036","554013","692194","0","692194","308838","1398083","0","1398083","321027","0","1312986","1312986","","","","","","","8791552","1312986","10104538","684004","0","684004","","","","","","","9475556","1312986","10788542","5003944","1145941","","","6149885","269907","","","","","","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"175829","7241088","1602821","8843909","5845700","","","","","","","","","354431","12652","367083","180834","1091234","262425","1353659","829407","1288679","25572","1314251","650367","1574108","2835","1576943","588654","733085","2240468","2973553","81085","1687","82772","","","","12363710","4148460","16512170","1946732","0","1946732","","","","","","","14310442","4148460","18458902","8094962","1659636","","","9754598","348449","337990","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"175856","16645655","4628219","21273874","14176936","46391","4632053","4678444","1759779","392604","0","392604","209807","3209211","893483","4102694","2214047","1776109","2428931","4205040","3234406","6001986","2141466","8143452","4250233","4356812","0","4356812","1783662","2413101","8008025","10421126","0","430781","430781","0","0","0","34841869","23162958","58004827","9469088","0","9469088","","","","","","","44310957","23162958","67473915","27628870","5829669","0","0","33458539","1294454","1147714","257211","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,10,11,11,18,18,10,10,10,31,31,31,31,31,31,11,18,18,18,10,10,10,18,11,10,10,31,31,31,31
"175883","7682425","599768","8282193","6061224","","","","","","","","","688473","16968","705441","379546","1481685","226648","1708333","1016356","1432894","13889","1446783","709998","1256793","4104","1260897","470718","495573","3310143","3805716","","","","","","","13037843","4171520","17209363","1960572","24564","1985136","","","","","","","14998415","4196084","19194499","8637842","1961610","","","10599452","468864","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,21,21,31,31,31,31,31,31,10,18,18,10,10,10,31,31,31,31,31,31,10,18,18,10,10,31,31,10,10,31,31,31,31,31,31
"175917","18824","142250","161074","147745","","","","","","","","","179429","63886","243315","144671","15631","9055","24686","20998","40437","0","40437","24486","28107","0","28107","2703","21948","51457","73405","","","","","","","304376","266648","571024","26628","0","26628","","","","","","","331004","266648","597652","340603","10723","","0","351326","50123","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,11,11,16,10,10,10,10,10,31,10,10,10,31,10,10,10,11,18,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,11,11,10,31,31,31,31,31,31
"175926","780058","58008","838066","672867","","","","","5344","433242","438586","136064","84610","45131","129741","36704","461531","414570","876101","441049","1521467","110162","1631629","349530","478670","1657","480327","156032","1434059","1148475","2582534","141594","0","141594","58786","0","58786","4966119","2211245","7177364","573898","0","573898","","","","","","","5540017","2211245","7751262","1792246","377843","","","2170089","33443","0","0","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,20,10,10,31,31,31,31
"175935","4553365","1826079","6379444","4311648","0","0","0","","0","0","0","","784951","123659","908610","429651","1057670","25682","1083352","676684","1290559","74032","1364591","588727","1003738","3026","1006764","368603","300849","2068348","2369197","37883","0","37883","","","","9029015","4120826","13149841","1263080","28919","1291999","","","","","","","10292095","4149745","14441840","6375313","1482470","0","0","7857783","597790","0","70000","","","","",10,10,10,10,10,10,31,31,10,10,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,18,18,18,10,10,10,10,18,10,10,10,31,31,31,31
"175980","5160879","869597","6030476","4639892","","","","","","","","","484293","205174","689467","249510","1920873","79364","2000237","1010853","4194747","42540","4237287","1740204","1351219","16851","1368070","725659","2745989","1659710","4405699","80030","0","80030","22129546","14415","22143961","38067576","2887651","40955227","2871410","9819","2881229","","","","","","","40938986","2897470","43836456","8366118","1078330","10194","717730","10172372","688470","550389","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,11,11,10,10,10,10,31,31,31,31,31,31,11,11,10,10,10,10,10,10,10,10,31,31,31,31,31
