unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b131,b132,b133,b161,b162,b163,b191,b192,b193,b221,b222,b223,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,part,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb131","xb132","xb133","xb161","xb162","xb163","xb191","xb192","xb193","xb221","xb222","xb223","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"192785","1393000","0","1393000","1129000","0","0","0","0","0","0","0","0","413000","4000","417000","313000","313000","0","313000","125000","254000","0","254000","46000","317000","0","317000","109000","10000","1002000","1012000","0","0","0","491000","0","491000","3191000","1006000","4197000","199000","0","199000","0","0","0","0","0","0","3390000","1006000","4396000","1722000","220000","0","0","1942000","170000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"192819","12906000","961000","13867000","9477000","4000","112000","116000","12000","550000","1420000","1970000","566000","4332000","568000","4900000","2661000","5490000","29000","5519000","2173000","6380000","0","6380000","3506000","4196000","3000","4199000","1616000","10270000","5800000","16070000","2213000","0","2213000","825000","0","825000","47166000","8893000","56059000","10985000","0","10985000","0","0","0","0","0","0","58151000","8893000","67044000","20011000","5838000","0","0","25849000","1102000","1585000","203000","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"192846","641000","0","641000","473000","0","0","0","0","0","0","0","0","376000","0","376000","228000","293000","0","293000","120000","241000","0","241000","118000","236000","0","236000","110000","148000","0","148000","0","0","0","0","0","0","1935000","0","1935000","41000","0","41000","0","0","0","0","0","0","1976000","0","1976000","1049000","170000","0","0","1219000","186000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"192855","4140000","171000","4311000","2644000","0","0","0","0","0","0","0","0","1086000","0","1086000","1042000","1357000","0","1357000","266000","2660000","36000","2696000","959000","1886000","7000","1893000","1107000","1168000","1365000","2533000","213000","0","213000","0","0","0","12510000","1579000","14089000","2388000","0","2388000","0","0","0","0","0","0","14898000","1579000","16477000","6018000","1426000","0","0","7444000","52000","129000","205000","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,31,31,31,11,11,10,10,10,10,31,31,31,31,31,31,11,11,10,10,10,31,31,10,10,10,10,31,31,31,31
"192864","3604000","124000","3728000","3006000","0","0","0","0","0","0","0","0","1894000","173000","2067000","1203000","2062000","199000","2261000","1171000","3056000","112000","3168000","1072000","1905000","3000","1908000","432000","3169000","1799000","4968000","661000","0","661000","-98000","0","-98000","16253000","2410000","18663000","937000","0","937000","0","0","0","0","0","0","17190000","2410000","19600000","6884000","1342000","0","0","8226000","245000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"192882","1073000","109000","1182000","861000","0","0","0","0","0","0","0","0","275000","72000","347000","140000","404000","3000","407000","290000","801000","15000","816000","194000","203000","1000","204000","80000","312000","1943000","2255000","21000","0","21000","0","0","0","3089000","2143000","5232000","698000","7000","705000","0","0","0","0","0","0","3787000","2150000","5937000","1565000","273000","0","0","1838000","170000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"192925","2848000","212000","3060000","2420000","0","0","0","0","0","0","0","0","950000","293000","1243000","909000","926000","98000","1024000","476000","1853000","4000","1857000","1012000","610000","0","610000","169000","1443000","1201000","2644000","256000","0","256000","294000","0","294000","9180000","1808000","10988000","758000","0","758000","0","0","0","0","0","0","9938000","1808000","11746000","4986000","945000","0","0","5931000","68000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,10,10,10,11,11,10,10,10,10,31,31,31,31,31,31,11,11,10,10,10,31,31,10,10,31,31,31,31,31,31
"192998","70711","0","70711","70711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28670","28670","0","0","0","0","0","0","70711","28670","99381","0","0","0","0","0","0","0","0","0","70711","28670","99381","70711","0","0","0","70711","0","0","0","0","0","0","0","B",10,31,10,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,10,31,31,31,31,31,31,18,16,10,31,31,31,31,31,31,31,31,31,18,16,11,10,31,31,31,16,31,31,31,31,31,31,31
"193016","12915000","917000","13832000","10163000","0","0","0","0","0","0","0","0","8049000","926000","8975000","4512000","3481000","228000","3709000","1735000","7602000","18000","7620000","2500000","3567000","4000","3571000","218000","4865000","949000","5814000","678000","0","678000","0","0","0","41157000","3042000","44199000","378000","0","378000","0","0","0","0","0","0","41535000","3042000","44577000","19128000","4631000","0","0","23759000","1097000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193052","540000","0","540000","370000","0","0","0","0","0","0","0","0","0","0","0","0","300000","0","300000","180000","500000","0","500000","200000","450000","0","450000","40000","0","277000","277000","0","0","0","0","0","0","1790000","277000","2067000","0","0","0","0","0","0","0","0","0","1790000","277000","2067000","790000","160000","0","0","950000","0","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,31,11,10,31,31,31,31,31,31,11,18,10,31,31,31,31,31,31,31,31,31,11,18,10,10,10,31,31,10,31,31,31,31,31,31,31
"193061","108036","0","108036","34194","0","0","0","0","0","0","0","0","0","0","0","0","29847","0","29847","10000","0","0","0","0","48969","0","48969","14400","288945","115744","404689","0","0","0","0","0","0","475797","115744","591541","71221","0","71221","0","0","0","0","0","0","547018","115744","662762","58594","90846","0","0","149440","0","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,31,31,31,31,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,31,31,31,31,31,31,31
"193070","351942","0","351942","210744","0","0","0","0","0","0","0","0","0","0","0","0","24225","0","24225","9000","147160","0","147160","99264","33961","0","33961","0","82650","0","82650","0","0","0","0","0","0","639938","0","639938","0","0","0","0","0","0","0","0","0","639938","0","639938","319008","156423","0","0","475431","0","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,10,10,31,31,10,31,31,31,31,31,31,31
"193229","537000","0","537000","537000","0","0","0","0","0","0","0","0","168000","0","168000","0","42000","0","42000","0","91000","0","91000","0","516000","0","516000","0","0","90000","90000","0","0","0","0","0","0","1354000","90000","1444000","36000","0","36000","0","0","0","0","0","0","1390000","90000","1480000","537000","90000","0","0","627000","36000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193247","441906","125700","567606","355631","0","0","0","0","115485","0","115485","0","3623","0","3623","0","135313","230","135543","51480","317440","0","317440","95160","234805","0","234805","74828","275696","185368","461064","0","2006","2006","0","0","0","1524268","313304","1837572","71000","0","71000","0","0","0","0","0","0","1595268","313304","1908572","577099","299430","0","0","876529","0","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,10,31,18,31,10,31,10,31,11,10,11,10,10,31,18,10,10,31,18,10,10,11,11,31,10,18,31,31,31,11,18,18,16,31,16,31,31,31,31,31,31,18,18,18,10,10,31,31,10,31,31,31,31,31,31,31
"193283","13766663","0","13766663","9508488","237436","649382","886818","418263","205906","0","205906","141322","1334822","0","1334822","674404","1649436","142526","1791962","1295118","4957602","0","4957602","2324400","3964528","0","3964528","1765741","0","8581007","8581007","0","0","0","0","0","0","26116393","9372915","35489308","0","0","0","0","0","0","0","0","0","26116393","9372915","35489308","16127736","4085574","0","0","20213310","903149","0","0","0","0","0","0","B",10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,31,31,10,31,31,10,10,10,10,31,31,10,31,31,10,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193292","8794000","38000","8832000","6527000","0","0","0","0","0","0","0","0","1727000","39000","1766000","1065000","1599000","0","1599000","966000","2481000","0","2481000","478000","1761000","0","1761000","787000","1028000","1081000","2109000","458000","0","458000","-410000","0","-410000","17438000","1158000","18596000","947000","0","947000","0","0","0","0","0","0","18385000","1158000","19543000","9823000","2691000","0","0","12514000","458000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193308","4610000","87000","4697000","3454000","0","0","0","0","0","0","0","0","237000","3000","240000","217000","2103000","1000","2104000","1616000","4617000","0","4617000","1053000","2070000","0","2070000","395000","1086000","9256000","10342000","0","0","0","0","0","0","14723000","9347000","24070000","0","0","0","0","0","0","0","0","0","14723000","9347000","24070000","6735000","1236000","0","0","7971000","116000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,31,31,31,31,11,10,11,31,31,31,31,31,31,31,31,31,11,10,11,10,10,31,31,10,10,31,31,31,31,31,31
"193326","29705983","792135","30498118","23262988","162172","422","162594","155827","64322","167","64489","46270","2680436","6968","2687404","1209676","7047072","1645690","8692762","4562533","9350800","780743","10131543","3361759","8143373","103852","8247225","3139137","0","13585011","13585011","753315","0","753315","0","0","0","57907473","16914988","74822461","0","5016547","5016547","0","0","0","0","0","0","57907473","21931535","79839008","35738190","10126713","0","0","45864903","1399610","0","50069","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,16,31,31,31,31
"193353","4016000","7000","4023000","3050000","0","0","0","0","76000","9000","85000","15000","1190000","55000","1245000","761000","1898000","125000","2023000","1119000","2648000","10000","2658000","1312000","1092000","0","1092000","419000","790000","2034000","2824000","200000","0","200000","1189000","0","1189000","13099000","2240000","15339000","3115000","141000","3256000","0","0","0","683000","0","683000","16897000","2381000","19278000","6676000","1702000","0","0","8378000","449000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193380","581400","30600","612000","432684","0","0","0","0","782","368","1150","467","10465","1035","11500","6532","19458","1242","20700","10661","36812","1138","37950","16319","18964","586","19550","6061","28660","91340","120000","2162","138","2300","3657","-207","3450","702360","126240","828600","18032","368","18400","0","0","0","0","0","0","720392","126608","847000","472724","92946","2569","363","568602","2990","368","184","","","","","B",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21
"193399","3516000","37000","3553000","2705000","0","0","0","0","0","0","0","0","1233000","99000","1332000","798000","1459000","31000","1490000","844000","2486000","14000","2500000","1063000","1340000","102000","1442000","668000","2007000","816000","2823000","305000","0","305000","0","0","0","12346000","1099000","13445000","2242000","16000","2258000","0","0","0","0","0","0","14588000","1115000","15703000","6078000","1219000","0","0","7297000","439000","204000","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"193405","30247000","125414000","155661000","66055000","0","64999000","64999000","32901000","0","0","0","0","3172000","38000","3210000","1794000","2242000","0","2242000","1134000","22278000","33950000","56228000","30480000","12177000","0","12177000","3951000","1055000","1541000","2596000","1752000","3656000","5408000","1131000","4731000","5862000","74054000","234329000","308383000","2527000","0","2527000","2186000","109296000","111482000","0","0","0","78767000","343625000","422392000","136315000","37350000","0","0","173665000","1389000","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193478","67732776","0","67732776","53321262","0","0","0","0","1160775","259333","1420108","911375","2845161","15573","2860734","1894570","6827064","117173","6944237","5229194","11429355","24690","11454045","6419644","15536688","40007","15576695","6304531","0","9343197","9343197","0","0","0","0","0","0","105531819","9799973","115331792","0","0","0","0","0","0","0","0","0","105531819","9799973","115331792","74080576","19303175","0","0","93383751","2860734","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"193584","9154000","285000","9439000","6201000","0","0","0","0","0","0","0","0","1685000","89000","1774000","692000","2429000","31000","2460000","1158000","2825000","53000","2878000","1569000","1471000","5000","1476000","448000","3240000","2779000","6019000","705000","6000","711000","569000","-186000","383000","22078000","3062000","25140000","3639000","35000","3674000","0","0","0","0","0","0","25717000","3097000","28814000","10068000","2860000","0","0","12928000","1325000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193645","8100000","418000","8518000","6664000","0","0","0","0","0","0","0","0","6665000","196000","6861000","5151000","2796000","176000","2972000","2045000","5556000","98000","5654000","2463000","2683000","46000","2729000","876000","3628000","7689000","11317000","655000","0","655000","1502000","0","1502000","31585000","8623000","40208000","1670000","21000","1691000","0","0","0","0","0","0","33255000","8644000","41899000","17199000","3562000","0","0","20761000","1053000","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193654","30453000","1610000","32063000","18792000","0","3588000","3588000","1100000","0","0","0","0","5323000","1466000","6789000","4173000","4593000","311000","4904000","3039000","13901000","1225000","15126000","5794000","8056000","4000","8060000","1403000","10101000","5757000","15858000","2914000","382000","3296000","4941000","-3016000","1925000","80282000","11327000","91609000","2574000","0","2574000","0","0","0","0","0","0","82856000","11327000","94183000","34301000","8634000","0","0","42935000","1438000","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"193751","4354000","0","4354000","3238000","86000","0","86000","69000","463000","0","463000","177000","768000","0","768000","544000","1210000","0","1210000","700000","2350000","0","2350000","1005000","924000","0","924000","494000","105000","1000","106000","724000","0","724000","0","0","0","10984000","1000","10985000","1132000","0","1132000","0","0","0","0","0","0","12116000","1000","12117000","6227000","1405000","0","0","7632000","317833","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,21,31,31,31,31,31,31
