unitid,part,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,filler1,b101,b102,b103,filler2,b111,b112,b113,filler3,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,filler4,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093",filler5,"xb101","xb102","xb103",filler6,"xb111","xb112","xb113",filler7,"xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"178387","B","14130985","458943","14589928","8801724","41977","0","41977","0","40469","0","40469","10932","1741283","123733","1865016","955037","2577553","399612","2977165","1416101","1809154","3015","1812169","1577929","2623062","0","2623062","907817","1255371","3342662","4598033","","0","0","0","","-97592","0","-97592","","24122262","4327965","28450227","13669540","3079093","0","3079093","237840","0","0","0","0","0","0","0","0","27201355","4327965","31529320","13907380","13669540","3034196","0","0","16703736","1068384","824530","91577","0","0","0","0","",10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,"",31,31,31,"",10,31,10,"",10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"178396","B","157585009","8651539","166236548","118919371","45545819","41799086","87344905","49685908","19646290","24080794","43727084","18714450","33865230","1372751","35237981","17693461","16400309","572103","16972412","7934689","16670167","1727680","18397847","6354769","24930728","64571","24995299","8422806","18299908","10954325","29254233","","2007615","73772","2081387","","17924377","240417","18164794","","352875452","89537038","442412490","227725454","71868624","0","71868624","16656376","226730826","619962","227350788","94794967","0","0","0","0","651474902","90157000","741631902","339176797","227725454","39988590","0","0","267714044","11398639","8424","5616615","3747703","34228828","0","0","",10,10,10,10,10,10,10,10,10,10,18,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",18,10,18,10,10,10,10,11,10,10,10,10,10,10,10,10,18,10,18,10,10,11,10,10,18,10,10,10,10,10,10,10
"178402","B","60866029","6764501","67630530","46458845","3448275","5395393","8843668","4109989","2623221","5252743","7875964","4051219","13492287","987841","14480128","7625521","8991170","514282","9505452","4354430","9886000","474635","10360635","4776063","9654902","3038","9657940","3996398","12426099","3169025","15595124","","321855","244231","566086","","-1690037","675509","-1014528","","120019801","23481198","143500999","75372465","8379682","0","8379682","2159749","0","0","0","0","0","0","0","0","128399483","23481198","151880681","77532214","75372465","13092197","0","0","88464662","4677868","0","569919","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10
"178411","B","33129290","1170694","34299984","24248884","5416087","9835878","15251965","7443281","440484","1515357","1955841","965491","4493540","209793","4703333","2179035","5816292","273654","6089946","3041546","5356845","161177","5518022","2940916","5784808","0","5784808","2227645","6288241","2818180","9106421","","18528","37977","56505","","511454","-358651","152803","","67255569","15664059","82919628","43046798","6943282","0","6943282","1473620","0","0","0","0","0","0","0","0","74198851","15664059","89862910","44520418","43046798","8695413","0","0","51742211","2170544","0","899229","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,18,"",10,18,18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,18,18,10,10,10,18,10,10,10,10,10,10,10
"178420","B","42420655","1568610","43989265","29147834","2328810","3412213","5741023","3138190","974825","3681169","4655994","2338360","9286594","321535","9608129","5696433","4116406","130959","4247365","2292278","6926387","98065","7024452","2801462","6226833","0","6226833","2425842","4392654","3263322","7655976","","1970","2126","4096","","3349136","151882","3501018","","80024270","12629881","92654151","47840399","9222230","0","9222230","1413151","0","0","0","0","0","0","0","0","89246500","12629881","101876381","49253550","47840399","9041835","0","0","56882234","3203628","47730","748811","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,18,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,18,10,31,10,10,10,10,10,10,31,31,31,31,10,10,10,18,18,10,10,10,18,10,10,10,31,31,31,31
"178439","B","0","0","0","0","2917858","204477","3122335","120792","21451213","6469433","27920646","16728646","4347769","71632","4419401","1669613","763250","0","763250","0","6087813","0","6087813","5279187","1246942","0","1246942","415234","275001","276212","551213","","5403228","0","5403228","","8522650","10000","8532650","","51015724","7031754","58047478","24213472","423264","0","423264","0","0","0","0","0","0","0","0","0","51438988","7031754","58470742","24213472","24213472","4249550","0","0","28463022","1518590","29058","394206","0","0","0","0","",31,31,31,10,10,10,10,10,10,10,10,11,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,11,"",10,10,10,"",18,18,18,10,10,10,10,10,31,10,31,10,10,10,10,10,18,18,18,18,18,10,10,10,18,10,11,10,10,10,10,10
"178448","B","1946066","101500","2047566","1570555","0","0","0","0","57110","411432","468542","208852","419783","0","419783","306513","539941","10000","549941","295984","785211","16840","802051","530293","478447","0","478447","208772","174622","1118115","1292737","","0","0","0","","621147","0","621147","","5022327","1657887","6680214","3120969","609228","0","609228","139286","0","0","0","0","0","0","0","0","5631555","1657887","7289442","3260255","3120969","538720","0","0","3659689","87627","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,"",31,31,31,"",10,31,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"178518","B","939273","27980","967253","789245","0","0","0","0","0","0","0","0","449298","253","449551","21103","204394","7720","212114","135842","591046","886","591932","335135","150833","0","150833","38878","162409","30511","192920","","0","0","0","","0","0","0","","2497253","67350","2564603","1320203","86215","0","86215","0","0","0","0","0","0","0","0","0","2583468","67350","2650818","1320203","1320203","302285","0","0","1622488","325833","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"178615","B","27936792","387669","28324461","18121329","521405","240369","761774","270590","116337","390176","506513","221078","5068139","29180","5097319","2454332","5696774","0","5696774","2923267","4750490","0","4750490","2529396","4591238","0","4591238","1703737","2732665","1434302","4166967","","25414","0","25414","","0","0","0","","51439254","2481696","53920950","28223729","10899168","0","10899168","1442852","0","0","0","0","0","0","0","0","62338422","2481696","64820118","29666581","28223729","6367375","0","71428","34662532","2544896","1307029","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,15,15,"",10,31,10,"",31,31,31,"",10,18,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,10,10,10,10,31,31,31,31,31
"178624","B","18865553","867801","19733354","13014753","583760","22591","606351","279129","563087","416028","979115","169439","2713790","98568","2812358","1198714","3402897","365852","3768749","2083976","3854779","0","3854779","2030301","4482483","0","4482483","1125451","2999493","2230208","5229701","","11393","0","11393","","500000","0","500000","","37977235","4001048","41978283","19901763","10459181","0","10459181","1145601","0","0","0","0","0","0","0","0","48436416","4001048","52437464","21047364","19901763","4229934","0","0","24131697","1570161","1305969","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,31,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"178679","B","1069111","0","1069111","753029","0","0","0","0","0","0","0","0","193622","0","193622","176641","610517","95837","706354","318343","1093342","0","1093342","447242","638632","0","638632","284111","218341","426989","645330","","0","0","0","","464864","0","464864","","4288429","522826","4811255","1979366","822993","0","822993","224324","0","0","0","0","0","0","0","0","5111422","522826","5634248","2203690","1979366","400314","0","0","2379680","166157","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,15,15,"",31,31,31,"",10,31,10,"",10,18,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"178697","B","8026837","163840","8190677","4141252","0","0","0","0","78092","20000","98092","23820","411206","30074","441280","138727","1425030","105598","1530628","551462","3660471","61731","3722202","1482867","2534623","116225","2650848","1029867","7565552","2464573","10030125","","0","0","0","","2853719","-21398","2832321","","26555530","2940643","29496173","7367995","2458563","0","2458563","139439","0","0","0","0","0","0","0","0","29014093","2940643","31954736","7507434","7367995","1582970","0","0","8950965","397618","0","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,10,"",10,10,10,"",10,10,10,"",18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"178721","B","8286283","62345","8348628","6444992","0","0","0","0","20565","6170","26735","0","1440275","72672","1512947","673725","1619770","188915","1808685","990025","5656457","37354","5693811","2658034","1390514","24753","1415267","444481","1296146","3823471","5119617","","420165","0","420165","","552247","-5749","546498","","20682422","4209931","24892353","11211257","721111","22547","743658","96304","0","0","0","0","0","0","0","0","21403533","4232478","25636011","11307561","11211257","1549446","0","0","12760703","531608","20000","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,31,18,10,10,10,31,31,31,31
"178891","B","2225114","37493","2262607","2202286","0","0","0","0","0","0","0","0","385325","0","385325","33161","142647","0","142647","37493","2687510","0","2687510","1077287","1684772","99542","1784314","109656","0","894499","894499","","0","0","0","","0","0","0","","7125368","1031534","8156902","3459883","1053481","0","1053481","146467","0","0","0","0","0","0","0","0","8178849","1031534","9210383","3606350","3459883","168539","0","0","3628422","100699","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"178989","B","1377630","0","1377630","1275018","0","0","0","0","0","0","0","0","213318","0","213318","198264","190472","0","190472","175225","275219","0","275219","217319","95646","0","95646","0","0","851890","851890","","55483","0","55483","","0","0","0","","2207768","851890","3059658","1865826","0","0","0","0","0","0","0","0","0","0","0","0","2207768","851890","3059658","1865826","1865826","0","283638","141819","2291283","164000","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,15,15,"",10,31,10,"",31,31,31,"",10,18,18,10,10,10,10,10,31,31,31,31,31,31,31,31,18,18,18,18,18,10,10,10,18,10,10,10,31,31,31,31
"179043","B","5645184","1413030","7058214","5245682","0","0","0","0","0","469943","469943","168083","1993322","325943","2319265","1308269","1983630","2984","1986614","1349390","3155237","33249","3188486","1574375","1517103","4184","1521287","743988","5322261","1623114","6945375","","447273","0","447273","","-144080","-136823","-280903","","19919930","3735624","23655554","10389787","2382332","221255","2603587","478222","0","0","0","0","0","0","0","0","22302262","3956879","26259141","10868009","10389787","1544816","0","0","11934603","468432","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,18,10,31,31,31,31,31,31
"179070","B","458576","0","458576","350784","0","0","0","0","0","0","0","0","60052","0","60052","17499","328522","0","328522","256300","999170","0","999170","203999","261761","0","261761","2000","3250","715338","718588","","0","0","0","","0","0","0","","2111331","715338","2826669","830582","590","0","590","0","0","0","0","0","0","0","0","0","2111921","715338","2827259","830582","830582","37014","0","0","867596","26290","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"179159","B","139341741","4856903","144198644","111774682","334047","16814910","17148957","9574201","1028795","1256621","2285416","1125653","17897734","477768","18375502","10748873","6950287","166043","7116330","3712380","20007483","217078","20224561","16029208","10873331","0","10873331","3321286","15291869","8162600","23454469","","5838625","0","5838625","","-4582590","11466","-4571124","","212981322","31963389","244944711","156286283","16715540","0","16715540","2685353","267218630","0","267218630","70467154","0","0","0","0","496915492","31963389","528878881","229438790","156286283","28218626","0","0","184504909","7199094","1827567","438963","5604923","51718302","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"179201","B","3025217","0","3025217","2579489","0","0","0","0","0","0","0","0","2396409","0","2396409","610117","397486","0","397486","302532","4094949","0","4094949","2124750","1051907","0","1051907","64530","0","0","0","","0","0","0","","0","0","0","","10965968","0","10965968","5681418","0","0","0","0","0","0","0","0","0","0","0","0","10965968","0","10965968","5681418","5681418","295889","0","0","5977307","71774","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,"",31,31,31,"",31,31,31,"",10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"179256","B","335551","0","335551","283218","0","0","0","0","0","0","0","0","85691","0","85691","65000","310474","0","310474","177949","460669","0","460669","264549","154602","0","154602","39673","43167","173402","216569","","0","0","0","","0","0","0","","1390154","173402","1563556","830389","392243","0","392243","61511","0","0","0","0","0","0","0","0","1782397","173402","1955799","891900","830389","149931","0","0","980320","61865","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,11,10,31,10,11,10,31,10,10,10,31,10,10,10,10,10,"",31,31,31,"",31,31,31,"",18,18,10,10,10,31,10,10,31,31,31,31,31,31,31,31,18,18,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"179265","B","3565439","20056","3585495","2714311","87105","136","87241","71000","0","0","0","0","1013009","1155364","2168373","537883","992494","109232","1101726","540342","1033446","563","1034009","779521","1106207","5654","1111861","423922","454195","1092373","1546568","","986211","0","986211","","-1048943","-26768","-1075711","","8189163","2356610","10545773","5066979","800947","0","800947","0","0","0","0","0","0","0","0","0","8990110","2356610","11346720","5066979","5066979","759357","0","0","5826336","490352","0","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"179283","B","41736343","25523621","67259964","37662418","0","0","0","0","0","0","0","0","9069239","153846","9223085","5682091","8604416","1088175","9692591","7038655","13818266","1077943","14896209","10566546","9223386","13765","9237151","4917061","0","8169130","8169130","","0","0","0","","0","0","0","","82451650","36026480","118478130","65866771","8069412","0","8069412","902672","0","0","0","0","0","0","0","0","90521062","36026480","126547542","66769443","65866771","12151468","0","0","78018239","2138629","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"179317","B","810079","191065","1001144","656849","0","0","0","0","0","0","0","0","447007","0","447007","241711","203961","0","203961","120748","594210","3822","598032","334127","267124","0","267124","87542","384828","12708","397536","","0","0","0","","766338","-207595","558743","","3473547","0","3473547","1440977","510453","0","510453","143235","0","0","0","0","0","0","0","0","3984000","0","3984000","1584212","1440977","293043","0","0","1734020","234583","0","58592","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,"",31,31,31,"",10,11,18,"",10,31,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,31,18,10,10,10,31,31,10,10,31,10,31,31,31,31
