unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"204185","6255245","1032409","7287654","4455487","0","0","0","0","0","0","0","0","1233175","80717","1313892","710272","1607095","0","1607095","836160","2493767","24348","2518115","1202723","2411870","300711","2712581","942740","7339915","1967282","9307197","13542","0","13542","2593537","0","2593537","23948146","3405467","27353613","8147382","4358072","0","4358072","501552","0","0","0","0","0","0","0","0","28306218","3405467","31711685","8648934","8147382","1693822","0","0","9841204","639670","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"204194","5544482","41308","5585790","3498040","0","0","0","0","0","0","0","0","767035","23178","790213","451495","1725407","22014","1747421","947391","3210813","24164","3234977","1265677","1297612","12030","1309642","534810","1890272","2704995","4595267","335302","0","335302","562927","9455","572382","15333850","2837144","18170994","6697413","3138636","41066","3179702","451577","0","0","0","0","0","0","0","0","18472486","2878210","21350696","7148990","6697413","1822143","0","0","8519556","456238","37560","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,10,10,10,10,10,10,10,18,18,10,10,10,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,10,10,31,31,31,31
"204200","6318590","235899","6554489","4808918","0","0","0","0","0","0","0","0","1243629","259285","1502914","1044079","1870721","29137","1899858","1065467","3020348","113525","3133873","1423320","1303637","51750","1355387","533335","3084091","2183333","5267424","0","0","0","461259","-80041","381218","17302275","2792888","20095163","8875119","1715283","14549","1729832","457676","0","0","0","0","0","0","0","0","19017558","2807437","21824995","9332795","8875119","2005026","0","0","10880145","366690","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"204246","325000","0","325000","237575","0","0","0","0","0","0","0","0","33000","0","33000","21681","78000","0","78000","42822","129000","0","129000","47214","60000","0","60000","10800","0","315940","315940","0","0","0","0","0","0","625000","315940","940940","360092","0","0","0","0","0","0","0","0","0","0","0","0","625000","315940","940940","360092","360092","45601","0","1501","407194","4010","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21
"204255","3843795","104257","3948052","2818583","0","0","0","0","0","332511","332511","138156","554280","200206","754486","170063","936888","46901","983789","376424","1736053","0","1736053","497640","780261","0","780261","474529","0","2366727","2366727","0","86422","86422","312975","11915","324890","8164252","3148939","11313191","4475395","1376341","0","1376341","209709","0","0","0","0","0","0","0","0","9540593","3148939","12689532","4685104","4475395","1342618","0","0","5818013","124098","0","4817","0","0","0","0",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"204264","4954371","19642","4974013","3895790","0","17874","17874","0","203095","222032","425127","116154","738029","90001","828030","461986","2004799","20101","2024900","921408","2830329","0","2830329","966138","905059","171263","1076322","516397","6398845","1842427","8241272","703245","120000","823245","229642","-161276","68366","18967414","2342064","21309478","6877873","2561721","0","2561721","280011","0","0","0","0","0","0","0","0","21529135","2342064","23871199","7157884","6877873","1830158","0","0","8708031","407667","0","0","0","0","0","0",10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"204316","145542","0","145542","106391","0","0","0","0","0","0","0","0","31687","0","31687","20818","74896","0","74896","41118","123865","0","123865","45335","57612","0","57612","10370","0","224548","224548","0","0","0","0","0","0","433602","224548","658150","224032","0","0","0","0","0","0","0","0","0","0","0","0","433602","224548","658150","224032","224032","28371","0","934","253337","3850","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21
"204422","5038916","18431","5057347","3732147","0","0","0","0","2412140","363402","2775542","1068459","764821","6465","771286","401577","817796","21046","838842","612975","2271385","5985","2277370","1029012","1172736","0","1172736","64200","46875","1915096","1961971","260894","0","260894","0","0","0","12785563","2330425","15115988","6908370","0","0","0","0","0","0","0","0","0","0","0","0","12785563","2330425","15115988","6908370","6908370","2050987","0","0","8959357","160557","0","0","0","0","0","0",10,10,18,10,31,31,31,31,10,10,10,10,10,10,18,10,10,10,18,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,31,31,31,18,10,18,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"204440","2934577","315436","3250013","2090532","0","0","0","0","531251","21985","553236","324402","273138","0","273138","98306","951133","8372","959505","447828","1371127","0","1371127","647181","495644","0","495644","155435","0","1095764","1095764","0","0","0","0","0","0","6556870","1441557","7998427","3763684","803342","0","803342","127808","0","0","0","0","0","0","0","0","7360212","1441557","8801769","3891492","3763684","1291714","0","0","5055398","214761","0","0","0","0","0","0",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"204468","2594619","30717","2625336","1685971","0","0","0","0","0","0","0","0","483675","86461","570136","172562","1165182","39024","1204206","492389","704403","180","704583","646917","490500","0","490500","165502","843014","753859","1596873","0","0","0","0","0","0","6281393","910241","7191634","3163341","798998","0","798998","203818","0","0","0","0","0","0","0","0","7080391","910241","7990632","3367159","3163341","472280","0","0","3635621","229195","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"204477","8729838","2645589","11375427","4562893","446897","1279716","1726613","838842","32794","56850","89644","43992","3056840","606964","3663804","1693667","1480719","5432","1486151","708603","4568307","0","4568307","2675771","2031114","0","2031114","493970","43890","214773","258663","25657","0","25657","1215310","0","1215310","21631366","4809324","26440690","11017738","735336","0","735336","221491","0","0","0","0","0","0","0","0","22366702","4809324","27176026","11239229","11017738","3151904","0","0","14169642","1563376","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,18,10,10,31,31,10,10,31,31,31,31,31,31
"204486","2452186","0","2452186","1665158","0","0","0","0","0","0","0","0","342071","0","342071","315321","2672971","0","2672971","1742914","578308","0","578308","414413","228235","0","228235","140596","0","1211786","1211786","741696","0","741696","0","0","0","7015467","1211786","8227253","4278402","2305234","0","2305234","0","0","0","0","0","0","0","0","0","9320701","1211786","10532487","4278402","4278402","546980","0","0","4825382","3206","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"204501","20639681","2697590","23337271","15859039","0","529857","529857","350226","0","0","0","0","9654425","1147321","10801746","5044500","6267008","1179355","7446363","3541861","9209950","156170","9366120","5978361","5193980","460794","5654774","3626166","15633672","4871413","20505085","1888824","0","1888824","4754018","0","4754018","73241558","11042500","84284058","34400153","15457768","79392","15537160","2039251","0","0","0","0","0","0","0","0","88699326","11121892","99821218","36439404","34400153","10044771","0","0","44444924","4337094","1830697","1174805","0","0","0","0",10,10,10,10,31,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"204547","3363707","150291","3513998","1997802","13787","1635","15422","7499","0","0","0","0","567647","83245","650892","335710","1041380","27774","1069154","376862","2126538","36108","2162646","1171749","942305","6508","948813","189762","316025","12103","328128","126745","0","126745","1545033","-5681","1539352","10043167","311983","10355150","4079384","1599638","0","1599638","0","0","0","0","0","0","0","0","0","11642805","311983","11954788","4079384","4079384","755041","0","0","4834425","193790","0","0","0","0","0","0",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,10,10,10,10,11,18,10,10,31,10,31,31,31,31,31,31,31,31,31,10,11,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"204608","1078721","0","1078721","788545","0","0","0","0","0","0","0","0","201752","0","201752","132551","476869","0","476869","261801","788669","0","788669","288653","366822","0","366822","66028","92787","591465","684252","0","0","0","0","0","0","3005620","591465","3597085","1537578","871611","0","871611","0","0","0","0","0","0","0","0","0","3877231","591465","4468696","1537578","1537578","194716","979","6407","1739680","24514","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21
"204617","4554036","0","4554036","3119495","0","0","0","0","0","0","0","0","1256264","0","1256264","532008","1333629","0","1333629","729729","3942412","0","3942412","1575032","0","0","0","0","1944529","0","1944529","0","0","0","0","0","0","13030870","0","13030870","5956264","2366909","0","2366909","561072","0","0","0","0","0","0","0","0","15397779","0","15397779","6517336","5956264","1447728","0","0","7403992","0","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,18,10,31,31,18,31,31,31,31,31,31,31
"204626","827283","0","827283","604744","0","0","0","0","0","0","0","0","69077","0","69077","45384","163274","0","163274","89637","270029","0","270029","98831","125595","0","125595","22607","61106","263096","324202","0","0","0","0","0","0","1516364","263096","1779460","861203","457519","0","457519","0","0","0","0","0","0","0","0","0","1973883","263096","2236979","861203","861203","109061","548","3589","974401","8393","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21
"204635","18877024","217719","19094743","11743455","0","0","0","0","0","0","0","0","3390917","0","3390917","1325099","4324813","0","4324813","1905953","5717594","0","5717594","2265001","4677544","0","4677544","1485717","15577915","5125063","20702978","0","0","0","2166208","0","2166208","54732015","5342782","60074797","18725225","7998226","0","7998226","965116","0","0","0","0","0","0","0","0","62730241","5342782","68073023","19690341","18725225","4534516","0","0","23259741","2602428","0","0","0","0","0","0",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,18,10,18,10,10,31,10,10,31,31,31,31,31,31,31,31,18,10,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"204662","3846108","240504","4086612","2529175","0","377153","377153","200090","150382","203994","354376","217902","516751","9437","526188","175525","619047","2830","621877","240231","821646","72714","894360","427482","989843","1411","991254","150993","0","295446","295446","0","0","0","0","132","132","6943777","1203621","8147398","3941398","563154","0","563154","77716","0","0","0","0","0","0","0","0","7506931","1203621","8710552","4019114","3941398","969628","0","0","4911026","225540","0","251378","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,11,10,10,10,10,10,10,18,18,18,18,10,10,10,10,10,10,10,31,10,10,10,31,18,18,18,18,18,10,10,10,18,10,10,10,10,10,10,10
"204671","4469953","137464","4607417","3114652","0","43795","43795","20727","110130","0","110130","55595","444633","8653","453286","100128","766388","6219","772607","259458","777215","10659","787874","375015","575013","8742","583755","157894","0","505613","505613","0","0","0","0","3","3","7143332","721148","7864480","4083469","26054","0","26054","25541","0","0","0","0","0","0","0","0","7169386","721148","7890534","4109010","4083469","1303442","0","0","5386911","215527","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,18,18,10,10,10,10,10,10,10,10,10,31,10,10,10,31,18,18,10,18,10,10,10,10,10,10,10,10,31,10,10,10
"204680","4041905","63340","4105245","2698302","0","35252","35252","17662","42576","0","42576","24100","307051","4448","311499","49725","889379","15419","904798","273895","886374","0","886374","381880","822084","5508","827592","249774","0","615700","615700","0","0","0","0","5383","5383","6989369","745050","7734419","3695338","44","0","44","0","0","0","0","0","0","0","0","0","6989413","745050","7734463","3695338","3695338","1375305","0","0","5070643","143142","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,18,10,18,18,10,10,10,10,18,10,10,10,10,10,10,10
"204699","3521614","50900","3572514","2599807","0","3540","3540","421","24814","0","24814","6710","366491","18166","384657","93082","772342","20330","792672","258334","741833","2480","744313","317263","493908","4429","498337","86302","0","451727","451727","0","0","0","49866","34176","84042","5970868","585748","6556616","3361919","559","0","559","0","0","0","0","0","0","0","0","0","5971427","585748","6557175","3361919","3361919","923056","0","0","4284975","171630","0","-100","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,18,18,10,10,10,10,10,10,10,10,31,10,10,10,31,10,18,18,18,10,10,10,10,10,10,10,10,10,10,10,10
"204705","4663720","32037","4695757","3178570","0","0","0","0","0","0","0","0","664419","0","664419","244437","994846","0","994846","268269","1330580","34569","1365149","371369","720522","0","720522","320327","0","647415","647415","0","0","0","-550","0","-550","8373537","714021","9087558","4382972","0","0","0","0","0","0","0","0","0","0","0","0","8373537","714021","9087558","4382972","4382972","1310960","0","0","5693932","181630","0","0","0","0","0","0",10,10,18,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,31,10,31,31,10,10,10,31,10,10,10,31,18,10,18,16,16,16,10,10,16,10,10,31,10,10,10,10
"204796","335167428","56025445","391192873","243551831","19284081","157354035","176638116","87934437","15696429","59590489","75286918","40676481","74289659","7971826","82261485","48187794","27476808","604908","28081716","17603116","47998470","10698783","58697253","45588750","49771355","4478880","54250235","21985947","28885312","34257280","63142592","15452597","1068116","16520713","912166","-4461751","-3549585","614934305","327588011","942522316","505528356","104977155","6181920","111159075","29604267","384904705","10570583","395475288","158089240","0","0","0","0","1104816165","344340514","1449156679","693221863","505528356","175308625","0","0","680836981","22607962","6366510","2021006","5309702","21243015","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,18,10,10,10,18,10,10,10,10,10,10,15,15,10,10,10,10,10,11,18,18,18,18,10,10,10,10,10,10,10,16,10,10,10,31,10,18,18,16,18,10,10,10,18,10,10,10,10,10,10,10
"204802","2353847","45919","2399766","1678691","0","0","0","0","0","0","0","0","362527","0","362527","168306","406816","332","407148","267331","1097550","25640","1123190","306734","376004","0","376004","143709","741995","778747","1520742","0","0","0","0","0","0","5338739","850638","6189377","2564771","0","0","0","0","0","0","0","0","0","0","0","0","5338739","850638","6189377","2564771","2564771","951648","0","0","3516419","240791","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
