unitid,part,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,ga34,ga35,ga69,ga70,ga74,ga75,ga109,ga110,ga144,ga145,ga149,ga150
"157748","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","1","2","27","1470973","6","0","4","10","505255","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","2","7","39","0","3","0","0","3","149427","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","5","0","34","2","8","44","2275065","0","0","0","0","0","0","0","0","0","0","0","37","1976228","3","149427","40","2125655"
"157757","A","4","1","0","5","193850","8","1","0","9","330072","0","12","0","12","407333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","14","0","26","931255","5","0","0","5","192715","8","4","0","12","434265","5","20","1","26","887265","0","5","0","5","150850","0","0","0","0","0","0","0","0","0","0","18","29","1","48","1665095","30","43","1","74","2596350","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","4","219200","3","3","0","6","352800","0","0","0","0","0","26","931255","48","1665095","74","2596350","0","0","4","219200","4","219200"
"157784","A","1","0","0","1","0","2","3","0","5","127652","1","3","0","4","85617","0","4","0","4","85100","0","0","0","0","0","0","0","0","0","0","4","10","0","14","0","0","0","0","0","0","5","1","0","6","140217","0","3","0","3","70579","0","3","0","3","77410","0","0","0","0","0","0","0","0","0","0","5","7","0","12","288206","9","17","0","26","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","2","0","0","0","0","0","0","13","298369","12","288206","25","586575","0","0","0","0","0","0"
"157793","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","22","686334","0","0","22","22","686334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","387954","0","0","14","14","387954","0","0","36","36","1074288","0","0","0","0","0","0","0","0","0","0","0","22","686334","14","387954","36","1074288"
"157809","A","13","0","0","13","564303","10","9","0","19","687252","1","10","0","11","335200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","19","0","43","1586755","1","0","0","1","0","4","7","0","11","400521","3","6","0","9","252680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","13","0","21","0","32","32","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","1586755","20","653201","63","2239956","0","0","0","0","0","0"
"157818","A","16","0","0","16","843300","12","2","0","14","623450","1","10","2","13","459800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","12","2","43","1926550","1","0","0","1","0","7","0","0","7","289650","0","9","1","10","345350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","1","18","0","37","21","3","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","1926550","17","635000","60","2561550","0","0","0","0","0","0"
"157863","A","11","0","0","11","398892","5","4","0","9","283020","1","6","0","7","214740","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","17","10","1","28","0","5","0","0","5","176751","4","2","0","6","182967","0","4","1","5","127680","0","2","1","3","70474","0","0","0","0","0","0","0","0","0","0","9","8","2","19","557872","26","18","3","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","896652","19","557872","46","1454524","0","0","0","0","0","0"
"157951","A","145","1","0","146","8191044","67","12","0","79","3619416","13","65","5","83","3123624","0","3","13","16","512592","0","0","0","0","0","0","0","3","3","139572","225","81","21","327","15586248","28","0","0","28","1440576","45","9","0","54","2267532","10","55","1","66","2383272","0","3","29","32","958416","0","0","0","0","0","0","0","0","0","0","83","67","30","180","7049796","308","148","51","507","22636044","26","1","0","27","1904112","3","1","0","4","251040","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","3","0","32","0","4","0","0","4","269832","3","0","0","3","172188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","442020","36","3","0","39","0","0","0","0","0","0","327","15586248","180","7049796","507","22636044","31","2155152","7","442020","38","2597172"
"158431","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","36","1058894","0","0","36","36","1058894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","45","1434640","0","0","45","45","1434640","0","0","81","81","2493534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","1058894","45","1434640","81","2493534","0","0","0","0","0","0"
"158477","A","21","0","0","21","1073041","16","1","0","17","660415","0","6","2","8","261804","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","37","8","2","47","0","6","0","0","6","279282","4","0","0","4","152803","1","5","1","7","238162","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","11","6","1","18","0","48","14","3","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","1995260","17","670247","63","2665507","0","0","0","0","0","0"
"158662","A","14","0","0","14","741852","26","1","0","27","936486","12","27","1","40","1350620","0","30","1","31","817983","0","0","0","0","0","0","0","0","0","0","52","58","2","112","3846941","14","0","0","14","825954","54","1","1","56","2140035","8","43","0","51","1636126","0","66","0","66","2017830","0","0","0","0","0","0","0","0","0","0","76","110","1","187","6619945","128","168","3","299","10466886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","8","354256","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","8","0","1","9","0","8","0","1","9","0","0","0","0","0","0","112","3846941","187","6619945","299","10466886","0","0","8","354256","8","354256"
"158802","A","1","3","0","4","200647","3","13","0","16","736764","0","23","0","23","849662","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","41","0","45","0","2","0","0","2","0","5","6","0","11","443804","0","29","0","29","1070668","0","4","0","4","108599","0","0","0","0","0","0","0","0","0","0","7","39","0","46","0","11","80","0","91","3595697","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","0","0","1","0","0","0","0","0","0","0","3","0","3","126158","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","3","2","6","253714","1","4","3","8","342114","0","0","0","0","0","43","1787073","44","1623071","87","3410144","0","0","6","253714","6","253714"
"158884","A","0","0","0","0","0","3","1","0","4","151270","2","1","0","3","106237","0","14","0","14","367486","0","0","0","0","0","0","0","0","0","0","5","16","0","21","624993","0","0","0","0","0","3","0","0","3","105264","4","3","0","7","250457","0","15","0","15","423872","0","0","0","0","0","0","0","0","0","0","7","18","0","25","779593","12","34","0","46","1404586","0","0","0","0","0","1","0","0","1","0","0","2","0","2","0","0","3","0","3","92333","0","0","0","0","0","0","0","0","0","0","1","5","0","6","243506","1","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","4","219581","4","6","0","10","463087","0","0","0","0","0","21","624993","25","779593","46","1404586","6","243506","4","219581","10","463087"
"159009","A","27","1","0","28","1523618","29","8","0","37","1668770","20","30","0","50","1902661","1","0","20","21","631282","0","0","0","0","0","0","0","0","0","0","77","39","20","136","5726331","4","1","0","5","258655","12","2","0","14","598398","28","39","1","68","2531986","0","0","17","17","492221","0","0","0","0","0","0","0","0","0","0","44","42","18","104","3881260","121","81","38","240","9607591","14","0","0","14","958194","7","0","0","7","398320","6","4","0","10","499763","0","0","5","5","163740","0","0","0","0","0","0","0","0","0","0","27","4","5","36","2020017","4","0","0","4","269673","4","1","0","5","291778","0","4","0","4","186142","0","0","3","3","99144","0","0","0","0","0","0","0","0","0","0","8","5","3","16","846737","35","9","8","52","2866754","0","0","0","0","0","136","5726331","104","3881260","240","9607591","36","2020017","16","846737","52","2866754"
"159373","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","39","3484095","17","4","9","30","2010036","1","13","7","21","1119808","0","0","18","18","681623","0","0","0","0","0","0","0","0","0","0","57","17","34","108","7295562","13","0","0","13","944635","26","2","10","38","2276905","6","11","37","54","2652944","0","0","51","51","2298033","0","0","0","0","0","0","0","0","0","0","45","13","98","156","8172517","102","30","132","264","15468079","0","0","0","0","0","0","0","0","0","0","0","108","7295562","156","8172517","264","15468079"
"159382","A","14","0","0","14","600360","10","1","0","11","416165","1","7","0","8","241191","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","25","8","1","34","0","2","0","0","2","0","15","0","0","15","564287","2","7","1","10","309162","0","0","4","4","106228","0","0","0","0","0","0","0","0","0","0","19","7","5","31","0","44","15","6","65","2339025","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","3","1","0","4","225561","0","0","0","0","0","33","1257716","29","979677","62","2237393","0","0","0","0","0","0"
"159391","A","318","0","3","321","22931987","186","6","2","194","10361431","2","118","3","123","5610069","0","1","80","81","2504409","0","0","0","0","0","0","0","0","0","0","506","125","88","719","41407896","34","1","0","35","2204001","57","1","0","58","2803724","1","54","6","61","2392901","0","0","111","111","3246207","0","0","0","0","0","0","0","0","0","0","92","56","117","265","10646833","598","181","205","984","52054729","206","0","5","211","16589198","82","4","15","101","5992174","2","44","30","76","3834721","0","0","20","20","727702","0","0","0","0","0","0","0","0","0","0","290","48","70","408","27143795","16","0","0","16","1196597","11","1","2","14","919945","0","13","10","23","1195680","0","0","11","11","408446","0","0","0","0","0","0","0","0","0","0","27","14","23","64","3720668","317","62","93","472","30864463","0","0","0","0","0","719","41407896","265","10646833","984","52054729","408","27143795","64","3720668","472","30864463"
"159407","A","7","0","0","7","337992","7","0","0","7","291419","1","8","0","9","304168","0","6","0","6","172585","0","0","0","0","0","0","0","0","0","0","15","14","0","29","1106164","3","0","0","3","139209","5","1","0","6","234756","1","9","0","10","346390","0","9","0","9","266997","0","0","0","0","0","0","0","0","0","0","9","19","0","28","987352","24","33","0","57","2093516","0","0","0","0","0","3","1","0","4","226202","1","3","0","4","186188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","8","412390","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","4","0","9","0","0","0","0","0","0","29","1106164","28","987352","57","2093516","8","412390","0","0","8","412390"
"159416","A","47","0","0","47","2465194","21","0","0","21","969145","9","6","3","18","638940","0","0","7","7","160658","0","0","0","0","0","0","0","0","0","0","77","6","10","93","4233937","10","0","0","10","523199","12","0","0","12","476701","5","9","2","16","640664","0","0","8","8","232980","0","0","0","0","0","0","0","0","0","0","27","9","10","46","1873544","104","15","20","139","6107481","1","0","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2","4","223435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","4","6","290204","0","0","0","0","0","93","4233937","46","1873544","139","6107481","4","223435","0","0","4","223435"
"159568","A","21","0","0","21","859849","3","3","0","6","203700","0","7","1","8","269965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","10","1","35","1333514","5","0","0","5","191490","6","3","0","9","318200","2","4","1","7","237740","0","3","0","3","94050","0","0","0","0","0","0","0","0","0","0","13","10","1","24","841480","37","20","2","59","2174994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1333514","24","841480","59","2174994","0","0","0","0","0","0"
"159647","A","72","3","0","75","4253389","54","5","0","59","2824439","10","49","0","59","2334960","0","0","12","12","299402","0","0","0","0","0","0","0","0","0","0","136","57","12","205","9712190","13","1","0","14","644706","24","0","0","24","1004477","17","34","0","51","1904539","0","0","23","23","601436","0","0","0","0","0","0","0","0","0","0","54","35","23","112","4155158","190","92","35","317","13867348","33","2","0","35","2547099","9","1","0","10","634816","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","43","3","1","47","0","6","0","0","6","402158","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","0","50","3","1","54","3732743","0","0","0","0","0","205","9712190","112","4155158","317","13867348","45","3181915","6","402158","51","3584073"
"159656","A","61","2","0","63","4337277","65","7","0","72","3772596","1","19","5","25","1042422","0","0","0","0","0","0","0","4","4","137311","0","0","0","0","0","127","28","9","164","9289606","21","0","2","23","1426491","24","6","0","30","1442485","1","20","6","27","1137725","0","1","0","1","0","0","0","8","8","273880","0","0","0","0","0","46","27","16","89","0","173","55","25","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164","9289606","88","4280581","252","13570187","0","0","0","0","0","0"
