unitid,"xa011",a011,"xa012",a012,"xa013",a013,"xa021",a021,"xa022",a022,"xa023",a023,"xaline03",aline03,"xa041",a041,"xa042",a042,"xa043",a043,"xa051",a051,"xa052",a052,"xa053",a053,"xa061",a061,"xa062",a062,"xa063",a063,"xa071",a071,"xa072",a072,"xa073",a073,"xa081",a081,"xa082",a082,"xa083",a083,"xa091",a091,"xa092",a092,"xa093",a093,"xa101",a101,"xa102",a102,"xa103",a103,"xa111",a111,"xa112",a112,"xa113",a113,"xa121",a121,"xa122",a122,"xa123",a123,"xa131",a131,"xa132",a132,"xa133",a133,"xa141",a141,"xa142",a142,"xa143",a143,"xa151",a151,"xa152",a152,"xa153",a153,"xa161",a161,"xa162",a162,"xa163",a163,"xb011",b011,"xb012",b012,"xb013",b013,"xb014",b014,"xb021",b021,"xb022",b022,"xb023",b023,"xb024",b024,"xb031",b031,"xb032",b032,"xb033",b033,"xb034",b034,"xb041",b041,"xb042",b042,"xb043",b043,"xb044",b044,"xbline05",bline05,"xb061",b061,"xb062",b062,"xb063",b063,"xb064",b064,"xb071",b071,"xb072",b072,"xb073",b073,"xb074",b074,"xb081",b081,"xb082",b082,"xb083",b083,"xb084",b084,"xb091",b091,"xb092",b092,"xb093",b093,"xb101",b101,"xb102",b102,"xb103",b103,"xb111",b111,"xb112",b112,"xb113",b113,"xb121",b121,"xb122",b122,"xb123",b123,"xb124",b124,"xb131",b131,"xb132",b132,"xb133",b133,"xb134",b134,"xbline14",bline14,"xbline15",bline15,"xb161",b161,"xb162",b162,"xb163",b163,"xb164",b164,"xbline17",bline17,"xbline18",bline18,"xb191",b191,"xb192",b192,"xb193",b193,"xb194",b194,"xbline20",bline20,"xbline21",bline21,"xb221",b221,"xb222",b222,"xb223",b223,"xb224",b224,"xb234",b234,"xb244",b244,"xb254",b254,"xb264",b264,"xb274",b274,c1_1,c1_2,c1amt,c2a,c2b,c2c,c2d,c3_1,c3_3,c3amt3,c3_4,c3amt4,c3_5,c3amt5,c3_6,c3amt6,c4a,c4a1,c4reven,c4expen,c4b,c4c,c5,c5reven,c5expen,c6,c6amt,c7,c8a,c8b,c8c,"xd01",d01,"xe012",e012,"xe013",e013,"xe021",e021,"xe022",e022,"xe023",e023,"xe031",e031,"xe032",e032,"xe033",e033,"xe041",e041,"xe042",e042,"xe043",e043,"xe051",e051,"xe052",e052,"xe053",e053,"xe061",e061,"xe062",e062,"xe063",e063,"xe071",e071,"xe072",e072,"xe073",e073,"xf01",f01,"xf02",f02,"xf03",f03,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xh033",h033,"xh043",h043,"xh053",h053,"xi01",i01,"xi02",i02,"xi03",i03,"xi04",i04,"xi05",i05,"xi06",i06,"xj011",j011,"xj012",j012,"xj013",j013,"xj021",j021,"xj022",j022,"xj023",j023,"xj031",j031,"xj032",j032,"xj033",j033,"xj041",j041,"xj042",j042,"xj043",j043,"xj051",j051,"xj052",j052,"xj053",j053,"xj061",j061,"xj062",j062,"xj063",j063,"xj071",j071,"xj072",j072,"xj073",j073,"xj081",j081,"xj082",j082,"xj083",j083,"xk011",k011,"xk012",k012,"xk013",k013,"xk014",k014,"xk021",k021,"xk022",k022,"xk023",k023,"xk024",k024,"xk025",k025,"xk031",k031,"xk032",k032,"xk033",k033,"xk034",k034,"xk035",k035
"367459",10,"2760229",10,"0",10,"2760229",10,"0",10,"0",10,"0",13,"0",10,"3221115",10,"0",10,"3221115",10,"1622095",10,"0",10,"1622095",10,"0",10,"934340",10,"934340",10,"0",10,"796373",10,"796373",10,"0",10,"0",10,"0",10,"27913",10,"56612",10,"84525",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"94261",10,"0",10,"94261",10,"0",10,"0",10,"0",10,"7725613",10,"1787325",10,"9512938",10,"3653831",10,"513138",10,"4166969",10,"2894167",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"500771",10,"263620",10,"764391",10,"411586",10,"255907",10,"926128",10,"60210",10,"986338",10,"616199",10,"1620791",10,"11343",10,"1632134",10,"815178",10,"878490",10,"37466",10,"915956",10,"227720",10,"136446",10,"901548",10,"1037994",10,"53753",10,"0",10,"53753",10,"-109723",10,"0",10,"-109723",18,"7660487",10,"1787325",18,"9447812",18,"4964850",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",18,"7660487",10,"1787325",18,"9447812",10,"4964850",10,"4964850",10,"1168588",10,"0",10,"0",10,"6133438","2","-1","0","2760229","0","0","2760229","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","94261","26042","0",10,"109372",10,"724771",10,"724771",10,"0",10,"110550",10,"110550",10,"0",10,"65261",10,"65261",10,"0",10,"0",10,"0",10,"0",10,"966",10,"966",10,"136446",10,"0",10,"136446",10,"136446",10,"901548",10,"1037994",10,"77434",10,"0",10,"77434",10,"5360506",10,"0",10,"251525",10,"5108981",10,"281399","1",10,"2476",10,"2476",10,"5667",10,"5667",10,"0",10,"0",10,"0",10,"169266",10,"0",10,"124915",10,"22800",10,"819950",10,"1136931",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"632417",10,"0",10,"26723",10,"605694",10,"7322142",10,"159952",10,"134551",10,"7347543",10,"7742000",10,"1696086",10,"256587",10,"32270",10,"1920403",10,"1920403"
"368647",31,"512637",31,"0",31,"512637",31,"0",31,"0",31,"0",31,"0",31,"915948",31,"0",31,"915948",31,"0",31,"0",31,"0",31,"8673",31,"285004",31,"293677",31,"0",31,"55337",31,"55337",31,"0",31,"0",31,"0",31,"2404",31,"0",31,"2404",31,"0",31,"0",31,"0",31,"54827",31,"0",31,"54827",31,"355854",31,"0",31,"355854",31,"0",31,"0",31,"0",31,"47612",31,"0",31,"47612",31,"0",31,"0",31,"0",31,"1897955",31,"340341",31,"2238296",31,"617379",31,"101221",31,"718600",31,"450851",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"200691",31,"3840",31,"204531",31,"94091",31,"53809",31,"225914",31,"5956",31,"231870",31,"111370",31,"177011",31,"2145",31,"179156",31,"132857",31,"161619",31,"1808",31,"163427",31,"95118",31,"0",31,"242683",31,"242683",31,"38048",31,"0",31,"38048",31,"39120",31,"0",31,"39120",31,"1459782",31,"357653",31,"1817435",31,"884287",31,"386996",31,"0",31,"386996",31,"86134",31,"0",31,"16595",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"1846778",31,"357653",31,"2204431",31,"970421",31,"884287",31,"218793",31,"0",31,"0",31,"1103080","-1","-1","","","","","","-1","-1","","-1","","-1","","-1","","-1","-1","","","-1","-1","-1","","","-1","","-1","","","",30,"",31,"162844",31,"162844",31,"0",31,"9766",31,"9766",31,"0",31,"33502",31,"33502",31,"0",31,"0",31,"0",31,"0",31,"2448",31,"2448",31,"0",31,"34123",31,"34123",31,"0",31,"242683",31,"242683",30,"",30,"",30,"",31,"",31,"",31,"",31,"",31,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"139304",31,"0",31,"0",31,"139304",31,"1364767",31,"0",31,"0",31,"1364767",31,"7952811",31,"1505869",31,"36540",31,"0",31,"1542409",31,"0"
"373872",10,"2975",13,"0",10,"2975",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2975",13,"0",10,"2975",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3562",13,"0",10,"3562",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3562",13,"0",10,"3562",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3562",13,"0",10,"3562",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0","2","-1","0","2975","0","0","2975","2","-1","0","-1","0","-1","0","-1","0","2","-1","0","0","-1","-1","2","0","0","-1","0","-1","0","0","0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1633",13,"0",13,"0",13,"0",13,"0",10,"1633",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"376695",31,"519075",31,"0",31,"519075",31,"86420",31,"0",31,"86420",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"6430",31,"0",31,"6430",31,"0",31,"0",31,"0",31,"611925",31,"0",31,"611925",31,"12788",31,"0",31,"12788",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"49951",31,"187264",31,"237215",31,"225354",31,"7932",31,"0",31,"7932",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"70671",31,"187264",31,"257935",31,"225354",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"70671",31,"187264",31,"257935",31,"225354",31,"225354",31,"11861",31,"0",31,"0",31,"237215","-1","-1","","","","","","-1","-1","","-1","","-1","","-1","","-1","-1","","","-1","-1","-1","","","-1","","-1","","","",30,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",30,"",30,"",30,"",31,"",31,"",31,"",31,"",31,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,""
"377555",10,"2688000",13,"0",10,"2688000",13,"0",13,"0",13,"0",13,"0",10,"5433000",13,"0",10,"5433000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"513000",10,"2000",10,"515000",13,"0",13,"0",13,"0",13,"0",10,"7000",10,"7000",13,"0",13,"0",13,"0",10,"71000",13,"0",10,"71000",10,"56000",13,"0",10,"56000",13,"0",13,"0",13,"0",10,"81000",13,"0",10,"81000",13,"0",13,"0",13,"0",10,"8842000",10,"9000",10,"8851000",10,"3366000",10,"2000",10,"3368000",10,"2418000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2620000",10,"7000",10,"2627000",10,"1216000",10,"1175000",10,"855000",10,"0",10,"855000",10,"514000",10,"716000",10,"0",10,"716000",10,"37000",10,"1035000",10,"0",10,"1035000",13,"0",10,"13000",10,"41000",10,"54000",13,"0",13,"0",13,"0",10,"138000",10,"-6000",10,"132000",10,"8743000",10,"44000",10,"8787000",10,"4185000",10,"209000",10,"0",10,"209000",10,"98000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8952000",10,"44000",10,"8996000",10,"4283000",10,"4185000",10,"902000",10,"0",10,"0",10,"5087000","2","-1","0","2688000","0","206000","2894000","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","81000","10000","0",10,"56000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13000",13,"0",10,"13000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"41000",10,"41000",10,"13000",10,"41000",10,"54000",10,"341000",13,"0",10,"341000",30,"",30,"",30,"",30,"",30,"","1",10,"34000",10,"36000",10,"820000",10,"911000",10,"10000",10,"0",10,"0",10,"2204000",10,"0",10,"0",13,"0",10,"0",10,"2204000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5552000",13,"0",13,"0",10,"5552000",10,"0",13,"0",13,"0",10,"0",13,"0",10,"2771000",10,"994000",13,"0",10,"3765000",10,"3009000"
"377564",10,"2911000",13,"0",10,"2911000",13,"0",13,"0",13,"0",13,"0",10,"6205000",13,"0",10,"6205000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"573000",13,"0",10,"573000",13,"0",10,"1000",10,"1000",13,"0",10,"27000",10,"27000",13,"0",10,"20000",10,"20000",10,"59000",13,"0",10,"59000",10,"222000",13,"0",10,"222000",13,"0",13,"0",13,"0",10,"33000",13,"0",10,"33000",13,"0",13,"0",13,"0",10,"10003000",18,"48000",18,"10051000",10,"3667000",10,"1000",10,"3668000",10,"2482000",10,"0",10,"32000",10,"32000",10,"18000",10,"0",10,"0",10,"0",10,"0",10,"2491000",10,"9000",10,"2500000",10,"1154000",10,"1229000",10,"825000",10,"0",10,"825000",10,"480000",10,"1152000",10,"0",10,"1152000",10,"42000",10,"581000",10,"0",10,"581000",13,"0",10,"27000",10,"104000",10,"131000",13,"0",13,"0",13,"0",10,"950000",10,"-4000",10,"946000",10,"9693000",10,"142000",10,"9835000",10,"4176000",10,"276000",13,"0",10,"276000",10,"87000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9969000",10,"142000",10,"10111000",10,"4263000",10,"4176000",10,"900000",10,"0",10,"0",10,"5076000","2","-1","0","2911000","0","224000","3135000","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","33000","10000","0",10,"18000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"27000",13,"0",10,"27000",13,"0",13,"0",13,"0",13,"0",10,"5000",10,"5000",13,"0",10,"99000",10,"99000",10,"27000",10,"104000",10,"131000",10,"320000",10,"0",10,"320000",10,"1903000",10,"0",10,"23000",10,"1880000",10,"129000","1",10,"980000",10,"1184000",10,"982000",10,"1361000",10,"34000",10,"0",10,"0",10,"4956000",10,"0",10,"1896000",10,"0",10,"0",10,"6852000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13800000",13,"0",13,"0",10,"13800000",10,"0",13,"0",13,"0",10,"0",13,"0",10,"3042000",10,"983000",13,"0",10,"4025000",10,"3066000"
"380359",10,"463717",13,"0",10,"463717",13,"0",10,"435748",10,"435748",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"854822",10,"854822",13,"0",16,"18598",16,"18598",13,"0",10,"116775",10,"116775",13,"0",10,"371010",10,"371010",13,"0",10,"125939",10,"125939",13,"0",13,"0",13,"0",10,"48699",13,"0",10,"48699",13,"0",13,"0",13,"0",10,"28278",10,"750",10,"29028",13,"0",13,"0",13,"0",10,"540694",18,"1923642",18,"2464336",10,"198402",10,"443677",10,"642079",10,"275983",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"15880",10,"280135",10,"296015",10,"140396",10,"2689",10,"21439",10,"314589",10,"336028",10,"161967",10,"85359",10,"416296",10,"501655",10,"265874",10,"42653",13,"0",10,"42653",13,"0",10,"67555",15,"315324",15,"382879",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"431288",18,"1770021",18,"2201309",10,"844220",10,"63955",13,"0",10,"63955",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"495243",18,"1770021",18,"2265264",10,"844220",10,"844220",10,"232442",13,"0",13,"0",10,"1076662","2","-1","0","463717","0","0","463717","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","29028","18901","0",10,"23330",10,"201822",10,"201822",13,"0",10,"94904",10,"94904",13,"0",10,"18598",10,"18598",13,"0",13,"0",13,"0",10,"58780",13,"0",10,"58780",10,"8775",13,"0",10,"8775",10,"67555",18,"315324",18,"382879",10,"1839",13,"0",18,"1839",10,"314761",13,"0",10,"15728",10,"299033",10,"18808","1",10,"391214",13,"0",10,"469954",13,"0",10,"78740",10,"78740",13,"0",10,"617339",10,"528127",13,"0",13,"0",13,"0",10,"1145466",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",10,"480060",13,"0",13,"0",10,"480060",13,"0",10,"301641",10,"23071",13,"0",18,"324712",13,"0"
"380368",10,"1030510",13,"0",10,"1030510",13,"0",13,"0",10,"0",13,"0",10,"2085596",13,"0",10,"2085596",13,"0",13,"0",10,"0",13,"0",10,"399528",10,"399528",10,"25899",16,"144351",18,"170250",13,"0",13,"0",10,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"0",10,"145636",10,"687156",10,"832792",10,"166882",13,"0",10,"166882",13,"0",13,"0",10,"0",10,"614572",10,"77",10,"614649",13,"0",13,"0",10,"0",10,"4069095",18,"1231112",18,"5300207",10,"881001",13,"0",10,"881001",10,"661095",10,"2590",13,"0",10,"2590",10,"1955",10,"212522",13,"0",10,"212522",10,"141314",10,"794215",13,"0",10,"794215",10,"299371",10,"97168",10,"390544",10,"197166",10,"587710",10,"355932",10,"706807",13,"0",10,"706807",10,"325659",10,"499271",13,"0",10,"499271",10,"100131",13,"0",10,"581828",10,"581828",13,"0",13,"0",10,"0",13,"0",13,"0",10,"0",10,"3486950",10,"778994",10,"4265944",10,"1885457",10,"148722",13,"0",10,"148722",10,"15407",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"3635672",10,"778994",10,"4414666",10,"1900864",10,"1885457",10,"439002",13,"0",13,"0",10,"2324459","1","2","0","1030510","0","0","1030510","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","614649","77","0",10,"83686",10,"399528",10,"399528",13,"0",13,"0",10,"0",13,"0",10,"144351",10,"144351",13,"0",13,"0",10,"0",13,"0",10,"37949",10,"37949",13,"0",13,"0",10,"0",10,"0",10,"581828",10,"581828",10,"38691",13,"0",10,"38691",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"515816",10,"8849",13,"0",13,"0",13,"0",10,"524665",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"50052",13,"0",13,"0",10,"50052",10,"7014942",13,"0",13,"0",10,"7014942",13,"0",13,"0",10,"88",13,"0",18,"88",13,"0"
"380377",31,"262240",31,"7834",31,"270074",31,"0",31,"0",31,"0",31,"0",31,"1754500",31,"352535",31,"2107035",31,"3177747",31,"0",31,"3177747",31,"0",31,"499238",31,"499238",31,"0",31,"132393",31,"132393",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"396374",31,"396374",31,"0",31,"0",31,"0",31,"900176",31,"544000",31,"1444176",31,"0",31,"0",31,"0",31,"6094663",31,"1932374",31,"8027037",31,"2615993",31,"18909",31,"2634902",31,"2612410",31,"0",31,"0",31,"0",31,"0",31,"86092",31,"1015",31,"87107",31,"66800",31,"499627",31,"2025",31,"501652",31,"324812",31,"130908",31,"961207",31,"436059",31,"1397266",31,"976619",31,"906775",31,"0",31,"906775",31,"351900",31,"753967",31,"13276",31,"767243",31,"250233",31,"28864",31,"614930",31,"643794",31,"13213",31,"0",31,"13213",31,"0",31,"0",31,"0",31,"5865738",31,"1086214",31,"6951952",31,"4582774",31,"590526",31,"814058",31,"1404584",31,"782805",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"6456264",31,"1900272",31,"8356536",31,"5365579",31,"4582774",31,"1255981",31,"0",31,"0",31,"5838755","-1","-1","","","","","","-1","-1","","-1","","-1","","-1","","-1","-1","","","-1","-1","-1","","","-1","","-1","","","",30,"",31,"466637",31,"466637",31,"0",31,"15900",31,"15900",31,"0",31,"132393",31,"132393",31,"28864",31,"0",31,"28864",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"28864",31,"614930",31,"643794",30,"",30,"",30,"",31,"2151659",31,"2540000",31,"1948887",31,"2742772",31,"90235","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"411665",31,"26359",31,"0",31,"438024",31,"8419832",31,"55000",31,"0",31,"8474832",31,"13500000",31,"5980189",31,"238535",31,"50000",31,"6168724",31,"0"
"383190",10,"2360467",13,"0",10,"2360467",13,"0",13,"0",13,"0",13,"0",10,"5818178",13,"0",10,"5818178",13,"0",13,"0",13,"0",13,"0",10,"1972202",10,"1972202",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"46",10,"46",13,"0",10,"927",10,"927",10,"195902",13,"0",10,"195902",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8374547",10,"1973175",18,"10347722",10,"6421078",10,"260725",10,"6681803",10,"4676053",13,"0",10,"5338",10,"5338",10,"1501",10,"955155",10,"90576",10,"1045731",10,"686362",10,"453064",10,"2140",10,"455204",10,"277766",10,"43710",10,"749445",10,"320937",10,"1070382",10,"633112",10,"709245",13,"0",10,"709245",10,"379873",10,"34832",13,"0",10,"34832",13,"0",10,"3052",10,"1555084",10,"1558136",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9325871",10,"2234800",10,"11560671",10,"6654667",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9325871",10,"2234800",10,"11560671",10,"6654667",10,"6654667",10,"126621",13,"0",10,"1831604",10,"8612892","1","2","0","2360467","0","0","2360467","2","-1","0","-1","0","-1","0","-1","0","1","1","7259","459","1","1","2","0","0","2","0","2","0","0","0",10,"3281",10,"1490496",10,"1490496",13,"0",10,"63688",10,"63688",10,"3052",13,"0",10,"3052",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"900",10,"900",10,"3052",10,"1555084",10,"1558136",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","1",10,"5406",10,"5407",10,"5717",10,"5717",10,"311",10,"311",13,"0",10,"300256",13,"0",13,"0",13,"0",13,"0",10,"300256",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"263145",13,"0",13,"0",10,"263145",10,"10421678",13,"0",13,"0",10,"10421678",10,"25000000",10,"4521060",10,"240675",10,"103720",10,"4658015",10,"5500000"
"384333",10,"1316818",13,"0",10,"1316818",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4058795",13,"0",10,"4058795",13,"0",10,"539436",10,"539436",16,"852377",10,"74535",10,"926912",13,"0",13,"0",13,"0",13,"0",10,"57258",10,"57258",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"17666",13,"0",10,"17666",13,"0",13,"0",13,"0",10,"103534",10,"7289",10,"110823",13,"0",13,"0",13,"0",10,"6349190",10,"678518",10,"7027708",10,"2606107",10,"0",10,"2606107",10,"2077361",13,"0",13,"0",13,"0",13,"0",10,"0",10,"336692",10,"336692",10,"29761",10,"573483",10,"11694",10,"585177",10,"431797",10,"339412",10,"621557",10,"255021",10,"876578",10,"593876",10,"1319836",13,"0",18,"1319836",10,"827979",10,"695767",10,"0",10,"695767",10,"252595",10,"96448",15,"80380",15,"176828",10,"0",10,"0",10,"0",10,"-1384",10,"0",10,"-1384",10,"5911814",18,"683787",18,"6595601",10,"4213369",10,"437376",10,"0",10,"437376",10,"219033",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6349190",18,"683787",18,"7032977",10,"4432402",10,"4213369",10,"803608",13,"0",10,"0",10,"5016977","1","2","0","1316818","45742","0","1316818","2","-1","0","-1","0","-1","0","-1","0","1","2","0","0","1","1","2","0","0","2","0","2","110823","0","0",10,"179539",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",10,"17675",10,"17675",13,"0",13,"0",10,"0",13,"0",10,"62705",10,"62705",10,"96448",10,"0",10,"96448",10,"96448",18,"80380",18,"176828",10,"339412",10,"37888",10,"377300",30,"",30,"",30,"",30,"",30,"","2",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"42942",10,"0",10,"447875",13,"0",13,"0",10,"490817",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1244002",10,"140891",13,"0",10,"1384893",10,"11538693",10,"140024",13,"0",10,"11678717",10,"12262653",10,"2239505",10,"543149",10,"60770",10,"2721884",10,"2857978"
