UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
102049,"R",231297788,"R",488386000,"R",213664797,"A",,"R",86438748,"R",188282455,"R",118942726,"A",,"R",274721203,"R",57628405,"R",242161374,"R",51532414,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",40307518,"R",121097466,"R",-25384450,"R",-106174398,"R",380895601,"R",0,"R",274721203,"R",1063978,"R",751520,"R",0,"R",0,"R",5390000,"R",16405813,"R",23611311,"R",21795813,"R",0,"R",68349273,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2250992,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",30472142,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5280315,"A",,"A",,"A",,"R",-81040453,"A",,"A",,"A",,"R",0,"A",,"R",15665513,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",-670264,"A",,"A",,"A",,"R",40307518,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57178281,"R",31586668,"R",9170304,"R",4923720,"R",3854167,"R",0,"R",7643422,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2612480,"R",261084,"R",80078,"R",1033305,"R",808846,"R",0,"R",429167,"R",9548084,"R",4278230,"R",1179915,"R",1260936,"R",987030,"R",0,"R",1841973,"R",19118936,"R",7052091,"R",2118303,"R",2651552,"R",2075570,"R",0,"R",5221420,"R",14886411,"R",6472943,"R",1181012,"R",182104,"R",142547,"R",3838867,"R",3068938,"R",13914407,"R",1486692,"R",468425,"R",3744180,"R",2930852,"R",0,"R",5284258,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",-13795797,"R",0,"R",0,"R",13795797,"R",3838867,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3838867,"R",121097466,"R",51137708,"R",14198037,"R",0,"R",10799012,"R",3838867,"R",41123842,"R",343515293,"R",249542197, 1
102058,"R",619191,"R",1417828,"R",537630,"A",,"R",261007,"R",619191,"R",619191,"A",,"R",880198,"R",178070,"R",4517089,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1004216,"R",1050299,"R",0,"R",-46083,"R",926281,"R",0,"R",880198,"R",190127,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",190127,"Z",0,"Z",0,"R",80441,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",190127,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",613250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",198961,"A",,"A",,"A",,"R",-89153,"A",,"A",,"A",,"Z",0,"A",,"R",10590,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1004216,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",377840,"R",268765,"R",68188,"Z",0,"R",11435,"Z",0,"R",29452,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45165,"R",37001,"R",2887,"Z",0,"Z",0,"Z",0,"R",5277,"R",66559,"R",62783,"Z",0,"Z",0,"Z",0,"Z",0,"R",3776,"R",338161,"R",194784,"R",18420,"Z",0,"Z",0,"Z",0,"R",124957,"R",2432,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2432,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-193225,"Z",0,"R",26917,"R",166308,"R",220142,"R",0,"R",0,"R",193225,"R",0,"R",0,"R",26917,"R",1050299,"R",563333,"R",89495,"R",0,"R",11435,"R",26917,"R",359119,"R",708849,"R",619191, 1
102234,"R",41907650,"R",175906999,"R",102616894,"A",,"R",7104805,"R",66185300,"R",29476517,"A",,"R",73290105,"R",2779805,"R",98239437,"R",5939835,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",34259482,"R",39028934,"R",-17745182,"R",-22514634,"R",95804739,"R",0,"R",73290105,"R",1234576,"R",490516,"R",41100,"R",0,"R",1090248,"R",16811830,"R",19668270,"R",16639541,"R",0,"R",13737959,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",424623,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",6648695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2630670,"A",,"A",,"A",,"R",0,"A",,"R",9900020,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",917515,"A",,"A",,"A",,"R",34259482,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9633453,"R",5660759,"R",1073084,"R",926529,"R",750041,"R",527726,"R",695314,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",800597,"R",353244,"R",78803,"R",0,"R",0,"R",0,"R",368550,"R",3104854,"R",1154932,"R",218667,"R",453262,"R",366924,"R",258166,"R",652903,"R",6298433,"R",1986306,"R",418946,"R",731367,"R",592055,"R",416567,"R",2153192,"R",8875372,"R",3235138,"R",776241,"R",524496,"R",424589,"R",298739,"R",3616169,"R",9225977,"R",479211,"R",84258,"R",2243379,"R",1816055,"R",1277770,"R",3325304,"R",1090248,"A",,"A",,"A",,"A",,"A",,"R",1090248,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",377024,"R",65483,"R",-4879033,"Z",0,"Z",0,"R",4436526,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39028934,"R",13246614,"R",2715482,"R",0,"R",3949664,"R",2778968,"R",16338206,"R",34645309,"R",19368652, 1
102261,"R",1282920,"R",11798868,"R",2794630,"A",,"R",7493148,"R",1511090,"R",1309573,"A",,"R",9004238,"R",1742000,"R",8604354,"R",1810037,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",2314719,"R",2942180,"R",-1,"R",-627462,"R",9631699,"R",1,"R",9004238,"R",303208,"R",26254,"R",0,"R",0,"R",42300,"R",120917,"R",492679,"R",163217,"R",0,"R",1511405,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",825872,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-246188,"A",,"A",,"A",,"R",0,"A",,"R",178902,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",44728,"A",,"A",,"A",,"R",2314719,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",743138,"R",660052,"R",62287,"R",0,"R",0,"R",0,"R",20799,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",349676,"R",196082,"R",18077,"R",0,"R",0,"R",0,"R",135517,"R",447963,"R",321053,"R",13122,"R",0,"R",0,"R",0,"R",113788,"R",964358,"R",527489,"R",61127,"R",0,"R",0,"R",0,"R",375742,"R",273828,"R",181308,"R",0,"R",0,"R",0,"R",0,"R",92520,"R",163217,"A",,"A",,"A",,"A",,"A",,"R",163217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2942180,"R",1885984,"R",154613,"R",0,"R",0,"R",0,"R",901583,"R",1538287,"R",1389986, 1
102270,"R",17343483,"R",67812615,"R",48102712,"R",39485000,"R",1857433,"R",17852470,"R",17847927,"R",4543,"R",19709903,"R",458901,"R",43560040,"R",19642141,"A",,"R",171304,"R",3025785,"R",66858171,"R",27394184,"R",39463987,"R",0,"R",16024911,"R",21257651,"R",0,"R",-5232740,"R",24942643,"R",0,"R",19709903,"R",2957656,"R",406939,"R",216075,"R",0,"R",0,"R",3787389,"R",7368059,"R",3506792,"R",1145820,"R",9377383,"R",9377383,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3383320,"Z",0,"R",3383320,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1700790,"R",1394015,"R",306775,"R",0,"R",1700790,"R",1394015,"R",306775,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-1812579,"R",-1812579,"Z",0,"Z",0,"Z",0,"Z",0,"R",3063995,"R",3063995,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",312002,"R",312002,"R",0,"R",0,"R",16024911,"R",12334816,"R",3690095,"Z",0,"R",3691454,"R",-3691454,"Z",0,"R",16024911,"R",16026270,"R",-1359,"R",0,"R",4186029,"R",2689480,"R",379419,"R",417520,"R",451463,"Z",0,"R",248147,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",613324,"R",207180,"R",39995,"R",61174,"R",66147,"Z",0,"R",238828,"R",1181680,"R",572321,"R",93248,"R",117862,"R",127444,"Z",0,"R",270805,"R",4255092,"R",1589297,"R",232263,"R",424408,"R",458912,"Z",0,"R",1550212,"R",7680870,"R",1706072,"R",392637,"R",766099,"R",828382,"R",2392606,"R",1595074,"R",3340656,"R",571504,"R",61526,"R",333201,"R",360290,"Z",0,"R",2014135,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",555542,"R",124044,"R",-2120264,"Z",0,"Z",0,"R",1440678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21257651,"R",7891396,"R",1323132,"R",0,"R",2292638,"R",2392606,"R",7357879,"R",18004643,"R",15570438, 1
102298,"R",46285084,"R",60282633,"R",15530844,"A",,"R",40149450,"R",4602339,"R",500896,"A",,"R",44751789,"R",74795,"R",15146056,"R",50113029,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",12850695,"R",12134969,"R",0,"R",715726,"R",44036063,"R",0,"R",44751789,"R",1640222,"R",1755452,"R",1591844,"R",0,"R",920429,"R",0,"R",5907947,"R",920429,"R",0,"R",3889864,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1591844,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3151618,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2079475,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-17265,"A",,"A",,"A",,"R",0,"A",,"R",1914136,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",241023,"A",,"A",,"A",,"R",12850695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2334224,"R",1623209,"R",181857,"R",307797,"R",147700,"Z",0,"R",73661,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",433371,"R",200484,"R",13213,"R",57145,"R",27422,"Z",0,"R",135107,"R",859865,"R",553649,"R",57025,"R",113384,"R",54409,"Z",0,"R",81398,"R",1775609,"R",678434,"R",65815,"R",234136,"R",112353,"Z",0,"R",684871,"R",5487141,"R",864802,"R",158134,"R",723548,"R",347203,"Z",0,"R",3393454,"R",1244759,"R",231118,"R",20227,"R",164137,"R",78763,"Z",0,"R",750514,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",414606,"R",36506,"R",-1600147,"Z",0,"Z",0,"R",1149035,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",12134969,"R",4566302,"R",532777,"R",0,"R",767850,"Z",0,"R",6268040,"R",4602339,"R",4602339, 1
102377,"R",95126091,"R",300375634,"R",113816940,"R",79184530,"R",104721100,"R",81837594,"R",63228730,"R",18608864,"R",186558694,"R",12086988,"R",236706530,"R",77337795,"A",,"R",12201756,"Z",0,"R",338333069,"R",168678360,"R",169654709,"Z",0,"R",109904532,"R",115530127,"R",0,"R",-5625595,"R",192184289,"R",0,"R",186558694,"R",4715037,"R",2645306,"R",493617,"R",10751,"R",1696903,"R",9880478,"R",19442092,"R",13616326,"R",0,"R",34039757,"R",34039757,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11554495,"R",11554495,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",39253733,"R",35191233,"Z",0,"R",4062500,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7531162,"R",3919484,"R",2871729,"R",739949,"R",4659433,"R",3919484,"R",0,"R",739949,"R",2871729,"R",0,"R",2871729,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-16532540,"R",-10824863,"R",-5707677,"Z",0,"Z",0,"Z",0,"R",13655251,"R",13655251,"R",0,"R",0,"R",2075363,"R",2075363,"Z",0,"Z",0,"R",18327311,"R",17876396,"R",450915,"R",0,"R",109904532,"R",107487116,"R",-2385033,"R",4802449,"R",4839181,"R",-4839181,"Z",0,"R",109904532,"R",112326297,"R",-7224214,"R",4802449,"R",33217981,"R",17453943,"R",2702323,"R",6043697,"R",2613824,"R",726272,"R",3677922,"R",18464519,"R",6055514,"R",843661,"R",1758573,"R",1460851,"R",405909,"R",7940011,"R",8516621,"R",3535344,"R",552722,"R",357125,"R",818977,"R",227559,"R",3024894,"R",4248984,"R",1420411,"R",223677,"R",546512,"R",316354,"R",87902,"R",1654128,"R",6948973,"R",2307672,"R",406613,"R",1190419,"R",454007,"R",126150,"R",2464112,"R",17912528,"R",6066557,"R",1258827,"R",1506060,"R",1216686,"R",338066,"R",7526332,"R",5527065,"R",475558,"R",76222,"R",1026286,"R",388887,"R",108055,"R",3452057,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4750445,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4750445,"R",0,"R",102500,"R",15193,"R",-12428672,"R",976145,"R",306771,"R",11028063,"R",15943011,"R",1193654,"R",0,"R",0,"R",0,"R",0,"R",14749357,"R",115530127,"R",38611153,"R",6079238,"R",0,"R",8245731,"R",2326684,"R",60267321,"R",86815813,"R",72587796, 1
102395,"R",7667247,"R",13502254,"R",464610,"A",,"R",12768728,"R",268916,"R",0,"A",,"R",13037644,"R",875000,"R",3601268,"R",4764040,"R",161061,"A",,"A",,"A",,"A",,"A",,"A",,"R",4715448,"R",5153321,"R",-123937,"R",-561810,"R",13599454,"R",0,"R",13037644,"R",161226,"R",26831,"R",10726,"R",0,"R",0,"R",30105,"R",228888,"R",70814,"R",0,"R",5029681,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36172,"A",,"A",,"A",,"R",-886316,"A",,"A",,"A",,"R",1671,"A",,"R",306297,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",227943,"A",,"A",,"A",,"R",4715448,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1459094,"R",851559,"R",199253,"R",0,"R",60717,"R",0,"R",347565,"R",276730,"R",221436,"R",52364,"R",0,"R",0,"R",0,"R",2930,"R",44682,"R",27463,"R",6440,"R",0,"R",0,"R",0,"R",10779,"R",151045,"R",70141,"R",16448,"R",0,"R",41544,"R",0,"R",22912,"R",647778,"R",406748,"R",95382,"R",0,"R",12783,"R",0,"R",132865,"R",2373232,"R",1168268,"R",273959,"R",311790,"R",198131,"R",8746,"R",412338,"R",200759,"R",30500,"R",7152,"R",0,"R",6391,"R",0,"R",156716,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-311790,"R",0,"R",0,"R",311790,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",5153321,"R",2776115,"R",650999,"R",0,"R",319566,"R",8746,"R",1397895,"R",1000000,"R",1000000, 1
102669,"R",53076848,"R",79202542,"R",35030345,"R",20111703,"R",26814357,"R",17357840,"R",12122691,"R",5235149,"R",44172197,"R",1135233,"R",33091148,"R",3657636,"A",,"R",78476,"R",0,"R",37962493,"R",16770342,"R",21192151,"R",0,"R",15207699,"R",17210698,"R",451320,"R",-1551679,"R",45723876,"R",0,"R",44172197,"R",385254,"R",107000,"R",42891,"R",0,"R",448993,"R",1936323,"R",2920461,"R",2671473,"R",0,"R",7956663,"R",7956663,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1016534,"R",1016534,"Z",0,"Z",0,"R",123339,"R",123339,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4619570,"R",3914856,"R",679339,"R",25375,"R",4383114,"R",3678400,"R",679339,"R",25375,"R",236456,"R",236456,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-837016,"R",1456647,"R",-2383864,"R",90201,"R",0,"R",0,"R",1550475,"R",1550475,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",778134,"R",779134,"R",0,"R",-1000,"R",15207699,"R",16797648,"R",-1704525,"R",114576,"R",663381,"R",-663381,"Z",0,"R",15207699,"R",17461029,"R",-2367906,"R",114576,"R",6378275,"R",3721990,"R",1050984,"R",366872,"R",344497,"Z",0,"R",893932,"R",447308,"R",205866,"R",20563,"Z",0,"Z",0,"Z",0,"R",220879,"R",230404,"R",121190,"R",43110,"Z",0,"Z",0,"Z",0,"R",66104,"R",338381,"R",85500,"R",14235,"R",60388,"R",46011,"Z",0,"R",132247,"R",3401176,"R",1493211,"R",553332,"R",209966,"R",239178,"Z",0,"R",905489,"R",3706595,"R",1583511,"R",507071,"R",111034,"R",130085,"Z",0,"R",1374894,"R",2227977,"R",284654,"R",72051,"R",225774,"R",625409,"Z",0,"R",1020089,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",188440,"R",55730,"R",-974034,"Z",0,"Z",0,"R",729864,"R",480582,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",480582,"R",17210698,"R",7684362,"R",2317076,"R",0,"R",1385180,"Z",0,"R",5824080,"R",53168527,"R",50420638, 1
103778,"R",15328967,"R",83336009,"R",53082299,"A",,"R",7034961,"R",23218749,"R",12062255,"A",,"R",30253710,"R",5957684,"R",51632627,"R",35243775,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",63377090,"R",67484478,"R",-440454,"R",-4547842,"R",34801548,"R",4,"R",30253710,"R",0,"R",80000,"R",0,"R",0,"R",888196,"R",4449143,"R",5417339,"R",5337339,"R",0,"R",61908707,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",97432,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",5539523,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-6167921,"A",,"A",,"A",,"R",0,"A",,"R",1421933,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",577416,"A",,"A",,"A",,"R",63377090,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41859626,"R",18567285,"R",3006469,"Z",0,"R",2207436,"R",359980,"R",17718456,"R",2420552,"R",1706446,"R",41238,"Z",0,"R",102973,"R",20816,"R",549079,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5304635,"R",2007333,"R",481861,"Z",0,"R",225665,"R",45618,"R",2544158,"R",2808354,"R",1438526,"R",370931,"Z",0,"R",119470,"R",24151,"R",855276,"R",13779206,"R",4657249,"R",1823236,"Z",0,"R",586182,"R",118497,"R",6594042,"R",1312105,"R",540027,"R",318795,"Z",0,"R",55818,"R",11284,"R",386181,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67484478,"R",28916866,"R",6042530,"R",0,"R",3297544,"R",580346,"R",28647192,"R",21235086,"R",15328967, 1
