UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
101028,"R",6634011,"R",18223862,"R",186,"R",18224048,"R",24858059,"R",1233153,"R",280000,"R",1622414,"R",1902414,"R",6980000,"R",9217448,"R",16197448,"R",18099862,"R",106213,"R",10963862,"R",126404,"R",30000,"R",-3235129,"R",7885137,"R",306000,"R",1488857,"R",21588597,"R",3449085,"R",0,"R",26832539,"R",8608677,"R",0,"R",0,"R",14064636,"R",15179005,"R",-1114369,"R",9073199,"R",-73693,"R",7885137,"R",2539626,"R",221993,"R",363722,"R",98491,"R",98491,"R",0,"R",0,"A",,"R",0,"A",,"R",81203,"R",3305035,"R",0,"R",5825127,"R",0,"R",4833292,"R",0,"R",0,"R",0,"R",24310,"R",76872,"R",10759601,"R",14064636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14064636,"R",4934233,"R",3695608,"R",0,"R",0,"R",0,"R",0,"R",668491,"R",473635,"R",1835590,"R",1141879,"R",2389231,"R",845729,"R",2721358,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",2630102,"R",0,"R",15179005,"R",6156851,"R",1930871,"R",1503775,"R",731436,"R",344638,"R",4511434,1 ,"R",44409,"R",8965132,"R",106213,"R",1233153,"R",4804312,"R",102018,"R",363722,"R",0,"R",500,"R",899853,"R",6170405,"R",3449047,"R",0,"R",3449047,"R",2721358,1 ,"R",159974,"R",156404
101143,"R",17773508,"R",19431743,"R",747000,"R",20178743,"R",37952251,"R",1675178,"R",226376,"R",2294679,"R",2521055,"R",5267255,"R",3180602,"R",8447857,"R",10968912,"R",12599000,"R",13938112,"R",759312,"R",222643,"R",1139450,"R",16059517,"R",883315,"R",2604547,"R",26863348,"R",11153223,"R",154834,"R",41659267,"R",22227524,"Z",0,"Z",0,"R",22108354,"R",19360655,"R",2747699,"R",13065127,"R",246691,"R",16059517,"R",3507207,"R",1801870,"R",801478,"R",776,"R",776,"Z",0,"R",440647,"A",,"Z",0,"A",,"R",15000,"R",6566978,"R",853146,"R",9444587,"Z",0,"R",3661933,"R",1259300,"Z",0,"R",6684,"R",29480,"R",230408,"R",15485538,"R",22052516,"R",0,"R",0,"R",0,"R",55838,"R",55838,"R",22108354,"R",8530202,"R",4778864,"Z",0,"Z",0,"Z",0,"Z",0,"R",850167,"R",471623,"R",2496748,"R",1257680,"R",2926086,"R",1114780,"R",3588672,"R",512160,"R",83973,"A",,"A",,"A",,"A",,"R",456620,"R",0,"R",19360655,"R",7706920,"R",1925765,"R",1342123,"R",1331164,"R",263928,"R",6790755,1 ,"R",259000,"R",12599000,"R",2806000,"R",1675000,"R",3661933,"R",111228,"R",768680,"Z",0,"R",0,"R",2139823,"R",6681664,"R",3034269,"R",58723,"R",3092992,"R",3588672,1 ,"R",915525,"R",953835
101161,"R",31879638,"R",34318966,"R",2023619,"R",36342585,"R",68222223,"R",2627000,"R",1040000,"R",6441229,"R",7481229,"R",13036000,"R",18840563,"R",31876563,"R",39357792,"R",258436,"R",20242966,"R",1986655,"Z",0,"R",9003374,"R",31232995,"R",788071,"R",2797743,"R",48573010,"R",4635805,"Z",0,"R",56794629,"R",22475663,"Z",0,"Z",0,"R",36392351,"R",31754951,"R",4637400,"R",28231234,"R",-1635639,"R",31232995,"R",9638350,"R",872553,"R",1513185,"R",291,"R",291,"Z",0,"R",2006397,"A",,"Z",0,"A",,"R",498246,"R",14529022,"Z",0,"R",11638053,"R",1551013,"R",8652083,"Z",0,"Z",0,"R",0,"R",22180,"R",0,"R",21863329,"R",36392351,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",36392351,"R",15904982,"R",8519186,"Z",0,"Z",0,"Z",0,"Z",0,"R",3530283,"R",1367369,"R",3273476,"R",1427613,"R",3967298,"R",1311391,"R",2588142,"R",2490770,"R",290832,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",31754951,"R",12916391,"R",4134396,"R",3179733,"R",1878099,"R",488433,"R",9157899,1 ,"R",1427000,"R",18347000,"R",178000,"R",2627000,"R",8652083,"R",224658,"R",41704,"Z",0,"Z",0,"R",3019804,"R",11938249,"R",8587901,"R",762206,"R",9350107,"R",2588142,2 ,"A",,"A",
101240,"R",42397480,"R",46709003,"R",6909560,"R",53618563,"R",96016043,"R",5543907,"R",899000,"R",6972168,"R",7871168,"R",8795000,"R",50740632,"R",59535632,"R",67406800,"R",5165861,"R",38878512,"R",1676377,"R",1684242,"R",-13251842,"R",28987289,"R",1316808,"R",3402187,"R",72682202,"R",15240037,"R",0,"R",92641234,"R",46226358,"R",1610936,"Z",0,"R",49677427,"R",49090480,"R",586947,"R",28586932,"R",-186590,"R",28987289,"R",6950370,"R",4914570,"R",1696187,"R",183700,"R",135107,"R",48593,"R",606948,"A",,"R",99353,"A",,"R",427270,"R",14878398,"Z",0,"R",21771782,"Z",0,"R",11562141,"Z",0,"Z",0,"R",887,"R",75152,"R",923067,"R",34333029,"R",49211427,"R",466000,"R",0,"R",0,"R",0,"R",466000,"R",49677427,"R",24077305,"R",14530056,"Z",0,"Z",0,"R",131240,"R",71120,"R",3910923,"R",2080002,"R",7716522,"R",4068973,"R",8512809,"R",3537841,"R",4379666,"R",362015,"R",144105,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",49090480,"R",24432097,"R",7865033,"R",3259100,"R",3011360,"R",302072,"R",10220818,1 ,"R",2163583,"R",36984275,"R",2535861,"R",4997207,"R",11562141,"R",0,"R",136285,"R",0,"R",395258,"R",2085959,"R",14179643,"R",9574447,"R",225530,"R",9799977,"R",4379666,1 ,"R",2863551,"R",3049798
101286,"R",37173832,"R",28627622,"R",16983898,"R",45611520,"R",82785352,"R",4559000,"R",1350000,"R",5704461,"R",7054461,"R",11338000,"R",27468252,"R",38806252,"R",45860713,"R",145000,"R",32851694,"R",3143274,"R",133422,"R",5210249,"R",41338639,"R",842817,"R",3245198,"R",40227596,"R",9489365,"R",16069254,"R",69874230,"R",24334537,"R",0,"R",0,"R",41213940,"R",38173657,"R",3040283,"R",38285365,"R",12991,"R",41338639,"R",7371341,"R",4116021,"R",2860044,"R",263968,"R",251250,"R",12718,"R",954457,"A",,"R",45815,"A",,"R",0,"R",15611646,"R",0,"R",15038702,"R",100000,"R",10107434,"R",0,"R",0,"R",146091,"R",138442,"R",71625,"R",25602294,"R",41213940,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41213940,"R",16280261,"R",10969742,"R",0,"R",0,"R",0,"R",0,"R",2157844,"R",1499757,"R",3680600,"R",2225812,"R",6186938,"R",2505693,"R",3889188,"R",1497939,"R",75576,"A",,"A",,"A",,"A",,"R",4480887,"R",0,"R",38173657,"R",17276580,"R",5964403,"R",2541035,"R",1521588,"R",337671,"R",10532380,1 ,"R",2214376,"R",26737000,"R",145000,"R",4559000,"R",10107434,"R",244972,"R",206183,"R",0,"R",0,"R",1784982,"R",12343571,"R",7500275,"R",954108,"R",8454383,"R",3889188,1 ,"R",128519,"R",133422
101295,"R",27561111,"R",121074413,"R",2941224,"R",124015637,"R",151576748,"R",3833771,"R",2013000,"R",8785036,"R",10798036,"R",38158000,"R",27671242,"R",65829242,"R",76627278,"R",238000,"R",80639505,"R",710665,"Z",0,"R",-2804929,"R",78545241,"R",2598667,"R",8273368,"R",135942786,"R",27242873,"R",177913,"R",174235607,"R",54741776,"R",1580852,"R",0,"R",49798201,"R",49258951,"R",539250,"R",78005991,"R",0,"R",78545241,"R",12923080,"R",2348498,"R",985554,"R",61569,"R",61569,"Z",0,"R",3048363,"A",,"R",81919,"A",,"R",180458,"R",19629441,"R",372494,"R",18500968,"R",0,"R",10522356,"Z",0,"Z",0,"R",173489,"R",52764,"R",546689,"R",30168760,"R",49798201,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49798201,"R",20430942,"R",10159516,"R",0,"Z",0,"R",0,"Z",0,"R",5207695,"R",1673567,"R",5592632,"R",2369578,"R",7681182,"R",2532998,"R",5245322,"R",4967035,"R",545406,"A",,"A",,"A",,"A",,"R",134143,"R",0,"R",49258951,"R",17281065,"R",5944591,"R",5154942,"R",5096382,"R",1656935,"R",14125036,1 ,"R",1969000,"R",27176000,"R",238000,"R",3833771,"R",10149862,"R",182355,"R",27046,"Z",0,"Z",0,"R",1755229,"R",12114492,"R",5981119,"R",888051,"R",6869170,"R",5245322,2 ,"A",,"A",
101301,"R",7387396,"R",32433680,"R",0,"R",32433680,"R",39821076,"R",2022031,"R",0,"R",2087186,"R",2087186,"R",0,"R",14143869,"R",14143869,"R",16231055,"R",724131,"R",32433680,"R",0,"R",0,"R",-7545759,"R",24887921,"R",405819,"R",2093418,"R",39624933,"R",7323334,"R",0,"R",49447504,"R",19408488,"R",0,"R",2394664,"R",20311871,"R",20912788,"R",-600917,"R",25521124,"R",-32286,"R",24887921,"R",1921343,"R",2057181,"R",2458335,"R",83578,"R",0,"R",83578,"R",0,"A",,"R",5947,"A",,"R",7912,"R",6534296,"R",0,"R",7857190,"R",0,"R",5646826,"R",0,"R",0,"R",17821,"R",22862,"R",232876,"R",13777575,"R",20311871,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20311871,"R",4930003,"R",4379216,"R",0,"R",0,"R",28320,"R",0,"R",1171059,"R",918108,"R",3274135,"R",1829707,"R",2307959,"R",1429385,"R",2571735,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",6629577,"R",0,"R",20912788,"R",8556416,"R",2864088,"R",1888505,"R",1912025,"R",0,"R",5691754,1 ,"R",956000,"R",13613587,"R",724131,"R",2022031,"R",5646826,"R",112566,"R",346652,"R",0,"R",51322,"R",536073,"R",6693439,"R",4121704,"R",0,"R",4121704,"R",2571735,2 ,"A",,"A",
101462,"R",5013756,"R",7397387,"R",0,"R",7397387,"R",12411143,"R",1331122,"R",200000,"R",1622981,"R",1822981,"R",1290000,"R",8411523,"R",9701523,"R",11524504,"R",44000,"R",6143090,"R",0,"R",0,"R",-3969329,"R",2173761,"R",2375,"R",958791,"R",9811513,"R",3483125,"R",0,"R",14255804,"R",6858416,"R",0,"R",0,"R",10984874,"R",11797071,"R",-812197,"R",3790384,"R",-804426,"R",2173761,"R",889654,"R",2324525,"R",388632,"R",0,"R",0,"R",0,"R",15414,"A",,"R",1342,"A",,"R",10401,"R",3629968,"R",0,"R",4855588,"R",0,"R",2458916,"R",0,"R",0,"R",17548,"R",1869,"R",20985,"R",7354906,"R",10984874,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10984874,"R",3415743,"R",2534386,"R",0,"R",0,"R",0,"R",0,"R",917804,"R",560673,"R",1330345,"R",867017,"R",4049962,"R",1185128,"R",657967,"R",17666,"R",0,"A",,"A",,"A",,"A",,"R",1407584,"R",0,"R",11797071,"R",5147204,"R",1979425,"R",1066870,"R",518758,"R",24689,"R",3060125,1 ,"R",431000,"R",8177000,"R",44000,"R",1331122,"R",2455066,"R",45500,"R",47071,"R",0,"R",348491,"R",0,"R",2896128,"R",2238161,"R",0,"R",2238161,"R",657967,2 ,"A",,"A",
101471,"R",5210326,"R",2624810,"R",0,"R",2624810,"R",7835136,"R",2122251,"R",7387,"R",412783,"R",420170,"R",0,"R",13055775,"R",13055775,"R",13475945,"R",801141,"R",2617423,"R",297026,"R",0,"R",-7234148,"R",-4319699,"R",10000,"R",233506,"R",5080674,"R",3603199,"Z",0,"R",8927379,"R",6302569,"Z",0,"Z",0,"R",12895098,"R",13343471,"R",-448373,"R",-3938550,"R",67224,"R",-4319699,"R",5802,"R",2745697,"R",2143064,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",112626,"A",,"R",78257,"R",5085446,"Z",0,"R",7788325,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",12559,"R",8768,"R",7809652,"R",12895098,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12895098,"R",7062055,"R",4597589,"Z",0,"Z",0,"Z",0,"Z",0,"R",1627382,"R",1047340,"R",1478227,"R",904755,"R",1931318,"R",868453,"R",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",1244489,"R",2,"R",13343471,"R",7418139,"R",2568324,"R",891335,"R",208197,"R",674,"R",2256802,1 ,"R",893740,"R",12548801,"R",801141,"R",2122251,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2595955,"R",2595955,"R",2595955,"Z",0,"R",2595955,"R",0,2 ,"A",,"A",
101480,"R",81885605,"R",94891077,"R",38528902,"R",133419979,"R",215305584,"Z",0,"R",3422883,"R",41648531,"R",45071414,"R",69730837,"R",79606425,"R",149337262,"R",194408676,"Z",0,"R",31832854,"R",14317881,"R",952823,"R",-26206650,"R",20896908,"R",4923579,"R",12073743,"R",175324390,"R",18877567,"R",343855,"R",211543134,"R",131212035,"R",0,"R",0,"R",121219112,"R",121929939,"R",-710827,"R",21419418,"R",188317,"R",20896908,"R",45009792,"R",5339658,"R",2788089,"R",1961458,"R",1961458,"R",0,"R",12268799,"R",0,"R",0,"R",0,"R",3299743,"R",70667539,"R",0,"R",37095160,"R",0,"R",12661418,"R",0,"R",0,"R",0,"R",544908,"R",250087,"R",50551573,"R",121219112,"R",0,"R",0,"R",0,"R",0,"R",0,"R",121219112,"R",51499779,"R",29039510,"R",3513191,"R",771516,"R",2709626,"R",926834,"R",7955474,"R",3965557,"R",17477227,"R",5868349,"R",16527228,"R",6487745,"R",11988154,"R",9888727,"R",1688301,"R",0,"R",0,"R",0,"R",0,"R",370533,"R",0,"R",121929939,"R",48747812,"R",18912174,"R",9588903,"R",6108462,"R",2884918,"R",35687670,1 ,"R",7032083,"R",77073000,"R",434000,"R",10978694,"R",12661418,"R",0,"R",0,"R",0,"R",0,"R",20106725,"R",32768143,"R",20779989,"R",0,"R",20779989,"R",11988154,1 ,"R",12215914,"R",11552446
101499,"R",7976943,"R",6561233,"R",928450,"R",7489683,"R",15466626,"R",1045344,"R",0,"R",1620390,"R",1620390,"R",0,"R",7661136,"R",7661136,"R",9281526,"R",718000,"R",7452163,"R",346109,"R",325493,"R",-1611321,"R",6512444,"R",706205,"R",1978943,"R",12503213,"R",3547413,"R",0,"R",18735774,"R",11283611,"R",0,"R",0,"R",11066039,"R",11148282,"R",-82243,"R",6594687,"R",0,"R",6512444,"R",1038989,"R",552195,"R",382407,"R",1500,"R",0,"R",1500,"R",378339,"A",,"R",24654,"A",,"R",86586,"R",2464670,"R",0,"R",5961852,"R",0,"R",2553797,"R",0,"R",0,"R",57856,"R",27864,"R",0,"R",8601369,"R",11066039,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11066039,"R",4787797,"R",2819392,"R",0,"R",0,"R",0,"R",0,"R",1078497,"R",510110,"R",1824305,"R",955181,"R",1496942,"R",680721,"R",1073108,"R",868554,"R",69279,"A",,"A",,"A",,"A",,"R",19079,"R",0,"R",11148282,"R",5034683,"R",1417588,"R",1212807,"R",593859,"R",147,"R",2889198,1 ,"R",373000,"R",7652000,"R",718000,"R",1045344,"R",2553797,"R",48586,"R",11025,"R",0,"R",36662,"R",1539461,"R",4189531,"R",2723464,"R",392959,"R",3116423,"R",1073108,1 ,"R",322853,"R",325493
101505,"R",64243645,"R",70616031,"R",1683781,"R",72299812,"R",136543457,"R",4718833,"R",2848000,"R",11465200,"R",14313200,"R",37573000,"R",35169299,"R",72742299,"R",87055499,"R",971780,"R",29776251,"R",13176670,"R",1261910,"R",9020180,"R",53235011,"R",9050083,"R",481093,"R",86788771,"R",10385644,"R",0,"R",106705591,"R",36089560,"Z",0,"Z",0,"R",63945229,"R",48832875,"R",15112354,"R",38122657,"R",0,"R",53235011,"R",17189370,"R",2208172,"R",1730090,"R",551623,"R",155657,"R",395966,"R",316962,"A",,"R",0,"A",,"R",1361825,"R",23358042,"R",0,"R",20087142,"R",50000,"R",10134372,"Z",0,"Z",0,"R",212276,"R",64262,"R",0,"R",30548052,"R",53906094,"R",10035003,"Z",0,"R",4132,"R",0,"R",10039135,"R",63945229,"R",27658988,"R",15771161,"Z",0,"Z",0,"R",67167,"R",53747,"R",1218277,"R",553173,"R",6839262,"R",3427306,"R",8732336,"R",3467167,"R",4156499,"R",1612,"Z",0,"A",,"A",,"A",,"A",,"R",158734,"R",0,"R",48832875,"R",23272554,"R",7741709,"R",5190892,"R",2165784,"R",1538234,"R",8923702,1 ,"R",2467229,"R",34096000,"R",553000,"R",4718833,"R",10134372,"R",379376,"R",522913,"Z",0,"R",162856,"R",1939378,"R",13138895,"R",8982396,"Z",0,"R",8982396,"R",4156499,1 ,"R",1233279,"R",1269146
101514,"R",32311992,"R",110874946,"R",16107535,"R",126982481,"R",159294473,"R",6752029,"R",2925000,"R",11412034,"R",14337034,"R",29749000,"R",37116999,"R",66865999,"R",81203033,"R",453000,"R",92561596,"R",3421866,"R",0,"R",-11592993,"R",84390469,"R",4380954,"R",11401734,"R",80664662,"R",16535492,"R",36539455,"R",149522297,"R",42276878,"R",0,"R",3629527,"R",66745599,"R",63631107,"R",3114492,"R",81273942,"R",2035,"R",84390469,"R",22814098,"R",2076180,"R",2553722,"R",12432,"R",3950,"R",8482,"R",588846,"A",,"R",74404,"A",,"R",0,"R",28119682,"R",0,"R",24402097,"R",0,"R",13413058,"R",0,"R",0,"R",2940,"R",184069,"R",224014,"R",38226178,"R",66345860,"R",0,"R",399739,"R",0,"R",0,"R",399739,"R",66745599,"R",30869960,"R",16574719,"R",0,"R",0,"R",0,"R",0,"R",4885536,"R",1910822,"R",6160703,"R",2905794,"R",11460598,"R",3996403,"R",7737528,"R",11828,"R",0,"A",,"A",,"A",,"A",,"R",2504954,"R",0,"R",63631107,"R",25387738,"R",7038230,"R",5154883,"R",4018004,"R",918293,"R",21113959,1 ,"R",2755040,"R",35097000,"R",453000,"R",5815000,"R",13391348,"R",358865,"R",617714,"R",0,"R",0,"R",2151246,"R",16519173,"R",8781645,"R",0,"R",8781645,"R",7737528,1 ,"R",8981870,"R",9570364
101569,"R",13853574,"R",37371199,"R",2811624,"R",40182823,"R",54036397,"R",3078757,"R",720000,"R",4188963,"R",4908963,"R",7087105,"R",23152400,"R",30239505,"R",35148468,"R",1058696,"R",30006199,"R",-20140,"R",585000,"R",-9663069,"R",20907990,"R",2402678,"R",7260103,"R",47981415,"R",7647779,"R",1632597,"R",66924572,"R",29553373,"R",0,"R",0,"R",39975547,"R",37956920,"R",2018627,"R",19156894,"R",-267531,"R",20907990,"R",3621475,"R",8823229,"R",1507227,"R",181071,"R",0,"R",181071,"R",695748,"A",,"R",420045,"A",,"R",143897,"R",15392692,"R",0,"R",13481249,"R",0,"R",9761770,"R",0,"R",0,"R",0,"R",43632,"R",1296204,"R",24582855,"R",39975547,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39975547,"R",14292838,"R",8963476,"R",0,"R",0,"R",0,"R",0,"R",1912770,"R",1269936,"R",3661777,"R",2323043,"R",6320711,"R",2345773,"R",2987646,"R",1800188,"R",205255,"A",,"A",,"A",,"A",,"R",6980990,"R",0,"R",37956920,"R",15107483,"R",4779378,"R",4377346,"R",1560674,"R",272629,"R",11859410,1 ,"R",3000000,"R",21789000,"R",1003000,"R",2988000,"R",9388054,"R",373716,"R",142836,"R",0,"R",0,"R",1503123,"R",11407729,"R",7572187,"R",847896,"R",8420083,"R",2987646,1 ,"R",585275,"R",585300
101587,"R",29587252,"R",57469524,"R",3026742,"R",60496266,"R",90083518,"R",6622024,"R",1205000,"R",48483214,"R",49688214,"R",49410000,"R",2037035,"R",51447035,"R",101135249,"R",196000,"R",15305953,"R",0,"R",423289,"R",-20354949,"R",-4625707,"R",492526,"R",0,"R",76252042,"R",7883612,"R",1570977,"R",86199157,"R",27158655,"R",0,"R",0,"R",56642420,"R",60111405,"R",-3468985,"R",1121487,"R",-2278209,"R",-4625707,"R",24311868,"R",2996917,"R",602643,"R",1379527,"R",0,"R",1379527,"R",5836602,"R",0,"R",0,"R",0,"R",1896665,"R",37024222,"R",0,"R",14356099,"R",0,"R",4872541,"R",0,"R",0,"R",0,"R",9624,"R",379934,"R",19618198,"R",56642420,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56642420,"R",24899911,"R",7913251,"R",776920,"R",221860,"R",752722,"R",0,"R",4381449,"R",1524713,"R",8933646,"R",2785445,"R",6596505,"R",2885455,"R",118620,"R",5400988,"R",844054,"R",0,"R",0,"R",0,"R",0,"R",8250644,"R",2266665,"R",60111405,"R",18441443,"R",9568213,"R",1659862,"R",2789674,"R",2548399,"R",25103814,1 ,"R",2668223,"R",36238000,"R",196000,"R",6597416,"R",4872541,"R",2996917,"R",602643,"R",0,"R",0,"R",1544575,"R",10016676,"R",8177817,"R",1720239,"R",9898056,"R",118620,1 ,"R",423193,"R",423289
101602,"R",10281062,"R",11402918,"R",776892,"R",12179810,"R",22460872,"R",1900438,"R",190000,"R",3682667,"R",3872667,"R",1840000,"R",13316393,"R",15156393,"R",19029060,"R",244662,"R",9789810,"R",394348,"Z",0,"R",-5096570,"R",5087588,"R",411893,"R",1790723,"R",17148052,"R",4663202,"R",5000,"R",24018870,"R",12199060,"Z",0,"Z",0,"R",16456295,"R",16800078,"R",-343783,"R",5431372,"R",-1,"R",5087588,"R",2499921,"R",1398772,"R",630439,"R",40000,"R",40000,"Z",0,"R",281735,"A",,"R",34621,"A",,"R",53147,"R",4938635,"Z",0,"R",6854851,"R",241103,"R",4218246,"Z",0,"Z",0,"R",173639,"R",465,"R",18143,"R",11506447,"R",16445082,"Z",0,"R",11213,"Z",0,"R",0,"R",11213,"R",16456295,"R",7865240,"R",4563808,"Z",0,"Z",0,"Z",0,"Z",0,"R",1757049,"R",871575,"R",2340196,"R",1176360,"R",2535648,"R",1072927,"R",1629540,"R",631932,"R",68890,"A",,"A",,"A",,"A",,"R",40473,"R",0,"R",16800078,"R",7753560,"R",2583280,"R",1593697,"R",804859,"R",87403,"R",3977279,1 ,"R",936078,"R",12783007,"R",244662,"R",1900438,"R",4218246,"R",98262,"R",257887,"Z",0,"Z",0,"R",993933,"R",5568328,"R",3629145,"R",309643,"R",3938788,"R",1629540,2 ,"A",,"A",
101648,"R",4054307,"R",18382359,"R",0,"R",18382359,"R",22436666,"R",1721717,"R",85609,"R",1727824,"R",1813433,"R",1606577,"R",8550118,"R",10156695,"R",11970128,"R",44000,"R",16659950,"R",0,"R",0,"R",-4515695,"R",12144255,"R",604910,"R",2360887,"R",18207285,"R",3295562,"R",617104,"R",25085748,"R",6703389,"R",0,"R",0,"R",12834506,"R",13459813,"R",-625307,"R",12793171,"R",-23609,"R",12144255,"R",1388061,"R",142772,"R",0,"R",0,"R",0,"R",0,"R",3150408,"A",,"R",0,"A",,"R",0,"R",4681241,"R",0,"R",6843936,"R",0,"R",737512,"R",0,"R",0,"R",443859,"R",4257,"R",123701,"R",8153265,"R",12834506,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12834506,"R",2454580,"R",1269252,"R",0,"R",0,"R",0,"R",0,"R",1111131,"R",479031,"R",4113901,"R",1835320,"R",3068701,"R",1019237,"R",43492,"R",2668008,"R",250521,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",13459813,"R",4853361,"R",1985573,"R",1994683,"R",717063,"R",80061,"R",3829072,1 ,"R",788347,"R",8201000,"R",44000,"R",1721717,"R",737512,"R",40706,"R",0,"R",0,"R",0,"R",2220036,"R",2998254,"R",2954762,"R",0,"R",2954762,"R",43492,1 ,"R",3118920,"R",3198539
101709,"R",38595068,"R",53045810,"R",13570731,"R",66616541,"R",105211609,"R",7840000,"R",1373729,"R",18483439,"R",19857168,"R",24800832,"R",42166746,"R",66967578,"R",86824746,"R",225000,"R",28107272,"R",4498249,"R",2139161,"R",-8742819,"R",26001863,"R",645786,"R",19186775,"R",64609731,"R",23852034,"R",1436608,"R",109730934,"R",56685124,"R",0,"R",0,"R",66666410,"R",67362647,"R",-696237,"R",26698100,"R",0,"R",26001863,"R",22450446,"R",1714743,"R",7445234,"Z",0,"Z",0,"Z",0,"R",9167130,"Z",0,"Z",0,"Z",0,"R",1628991,"R",42406544,"Z",0,"R",18015810,"Z",0,"R",4394925,"Z",0,"Z",0,"R",0,"R",165181,"R",0,"R",22575916,"R",64982460,"Z",0,"R",1683950,"Z",0,"R",0,"R",1683950,"R",66666410,"R",27629193,"R",13754277,"R",39323,"R",15000,"R",695982,"R",357142,"R",7792394,"R",3013159,"R",11358972,"R",5619518,"R",10159878,"R",2728720,"R",3409163,"R",6277742,"R",647951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67362647,"R",26135767,"R",9957249,"R",5782411,"R",3579580,"R",1083818,"R",20823822,1 ,"R",632000,"R",41539000,"R",225000,"R",7840000,"R",4394925,"R",209542,"R",27842,"Z",0,"R",777199,"R",9633735,"R",15043243,"R",11379824,"R",254256,"R",11634080,"R",3409163,1 ,"R",19052480,"R",19855174
