UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
109651,"R",59706000,"R",141115000,"R",54471000,"R",28398000,"R",48742000,"R",37902000,"R",35030000,"R",2872000,"R",86644000,"R",3679000,"R",49003000,"R",2918000,"A",,"R",4755000,"R",152000,"R",60507000,"R",9894000,"R",50613000,"R",0,"R",72850000,"R",71399000,"R",0,"R",1451000,"R",85193000,"R",0,"R",86644000,"R",2180000,"R",866000,"R",30000,"R",0,"R",5443000,"R",2036000,"R",10555000,"R",511000,"R",0,"R",61699000,"R",61699000,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",3526000,"R",429000,"R",2653000,"R",444000,"R",3526000,"R",429000,"R",2653000,"R",444000,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",4167000,"R",4139000,"Z",0,"R",28000,"R",451000,"R",451000,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",3007000,"R",1878000,"R",1129000,"R",0,"R",72850000,"R",68596000,"R",3782000,"R",472000,"R",6170000,"R",-6170000,"R",74766000,"R",-2388000,"R",472000,"R",43900000,"R",16513000,"R",4694000,"R",4967000,"R",2155000,"R",1051000,"R",14520000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9993000,"R",4172000,"R",589000,"R",623000,"R",270000,"R",132000,"R",4207000,"R",5559000,"R",1556000,"R",123000,"R",130000,"R",56000,"R",28000,"R",3666000,"R",2106000,"R",1657000,"R",98000,"R",104000,"R",45000,"R",22000,"R",180000,"R",530000,"R",113000,"R",68000,"R",72000,"R",31000,"R",15000,"R",231000,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-5896000,"Z",0,"Z",0,"R",5896000,"R",9311000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9311000,"R",71399000,"R",24011000,"R",5572000,"R",0,"R",2557000,"R",1248000,"R",38011000,"R",42531000,"R",43182000, 1
109785,"R",106342837,"R",380280455,"R",187250421,"A",,"R",150191536,"R",42838498,"R",20529640,"A",,"R",193030034,"R",55875289,"R",172376397,"R",27192379,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",178268897,"R",174441987,"R",-8509236,"R",-4682326,"R",197712360,"R",0,"R",193030034,"R",2698124,"R",605871,"Z",0,"Z",0,"R",22172916,"Z",0,"R",25476911,"R",22172916,"Z",0,"R",127661930,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",3014602,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",8294590,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",11241376,"A",,"A",,"A",,"Z",0,"A",,"R",4449636,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",23606763,"A",,"A",,"A",,"R",178268897,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",73458111,"R",42993418,"R",8786423,"R",2373062,"R",1545460,"R",2366968,"R",15392780,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14710630,"R",6796327,"R",1478216,"R",1919137,"R",715015,"R",44758,"R",3757177,"R",22186065,"R",11458139,"R",2611687,"R",697868,"R",629189,"R",170349,"R",6618833,"R",39797984,"R",11978826,"R",2774299,"R",2355305,"R",1788107,"R",456070,"R",20445377,"R",24289197,"R",3759602,"R",730432,"R",1710835,"R",3712609,"R",4122299,"R",10253420,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2847420,"R",757520,"R",-9056207,"Z",0,"Z",0,"R",5451267,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174441987,"R",79833732,"R",17138577,"R",0,"R",8390380,"R",7160444,"R",61918854,"R",53505215,"R",51417860, 1
110051,"R",852731,"R",21543632,"R",15627618,"A",,"R",1376550,"R",4539464,"R",1895614,"A",,"R",5916014,"R",3154890,"R",10167172,"R",1727968,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",9588909,"R",9502105,"R",0,"R",86804,"R",5829210,"R",0,"R",5916014,"R",413775,"R",150704,"R",586601,"R",0,"R",79000,"R",1963039,"R",3193119,"R",2479712,"R",0,"R",5602718,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",765364,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",328980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",7941,"A",,"A",,"A",,"R",0,"A",,"R",2417496,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",466410,"A",,"A",,"A",,"R",9588909,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3547051,"R",2509369,"R",156708,"Z",0,"Z",0,"Z",0,"R",880974,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",566928,"R",324759,"R",37567,"Z",0,"Z",0,"Z",0,"R",204602,"R",1989402,"R",864601,"R",84671,"Z",0,"Z",0,"Z",0,"R",1040130,"R",1829265,"R",514991,"R",404356,"Z",0,"Z",0,"Z",0,"R",909918,"R",1569459,"R",306015,"R",39688,"Z",0,"Z",0,"Z",0,"R",1223756,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",9502105,"R",4519735,"R",722990,"R",0,"Z",0,"Z",0,"R",4259380,"R",2206998,"R",1201748, 1
110060,"R",17850239,"R",18575577,"R",6958664,"A",,"R",11616913,"R",0,"R",0,"A",,"R",11616913,"R",7805638,"R",8929334,"R",1115267,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",3939845,"R",2724213,"R",0,"R",1215632,"R",10401280,"R",1,"R",11616913,"R",65329,"R",0,"R",0,"R",0,"R",79558,"R",0,"R",144887,"R",79558,"R",0,"R",1946347,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2416865,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-423367,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3939845,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",649579,"R",586934,"R",62645,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4213,"R",4213,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",661680,"R",97026,"Z",0,"Z",0,"R",564654,"Z",0,"R",0,"R",11700,"R",11700,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",420617,"R",345311,"R",12567,"Z",0,"R",62739,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",976424,"R",188787,"R",0,"R",0,"R",0,"R",0,"R",787637,"R",2724213,"R",1233971,"R",75212,"R",0,"R",627393,"R",0,"R",787637,"A",,"A",, 2
110097,"R",118693000,"R",281194000,"R",154103000,"A",,"R",97390000,"R",29701000,"R",13718000,"A",,"R",127091000,"R",12471456,"R",154980469,"R",33789000,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",119891000,"R",117397000,"R",-7038000,"R",-4544000,"R",131635000,"R",0,"R",127091000,"R",2474000,"R",1077000,"R",9629000,"R",0,"R",586000,"R",21498000,"R",35264000,"R",22739000,"R",0,"R",80160000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1077000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",10321000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",257000,"A",,"A",,"A",,"R",0,"A",,"R",22598000,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",5478000,"A",,"A",,"A",,"R",119891000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46386000,"R",25315000,"R",7423000,"R",2730000,"R",2084000,"R",624000,"R",8210000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3278000,"R",1663000,"R",495000,"R",157000,"R",120000,"R",36000,"R",807000,"R",6457000,"R",2158000,"R",491000,"R",989000,"R",765000,"R",226000,"R",1828000,"R",11225000,"R",5778000,"R",1720000,"R",499000,"R",381000,"R",114000,"R",2733000,"R",23785000,"R",10935000,"R",3406000,"R",378000,"R",548000,"R",87000,"R",8431000,"R",26266000,"R",777000,"R",231000,"R",5385000,"R",4110000,"R",5293000,"R",10470000,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3935000,"R",1171000,"R",-10138000,"R",369000,"R",111000,"R",4552000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117397000,"R",50561000,"R",14937000,"R",0,"R",8377000,"R",6491000,"R",37031000,"R",53957000,"R",55317000, 1
110307,"R",0,"R",2344454,"R",1649631,"A",,"R",650935,"R",43888,"Z",0,"A",,"R",694823,"R",0,"R",0,"R",859295,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",9210603,"R",8605192,"R",0,"R",605411,"R",89412,"R",0,"R",694823,"R",0,"R",0,"R",0,"R",0,"R",25000,"R",0,"R",25000,"R",25000,"R",0,"R",7841431,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",106375,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",137470,"A",,"A",,"A",,"R",22308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",32966,"A",,"A",,"A",,"R",227186,"A",,"R",92747,"A",,"R",0,"A",,"R",588739,"A",,"A",,"A",,"R",161381,"A",,"A",,"A",,"R",9210603,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4322404,"R",2418625,"R",399953,"R",0,"R",258125,"R",0,"R",1245701,"R",255205,"R",203489,"R",33771,"R",0,"R",0,"R",0,"R",17945,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1009543,"R",627083,"R",102704,"R",0,"R",0,"R",0,"R",279756,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133376,"R",101624,"R",16064,"R",0,"R",0,"R",0,"R",15688,"R",169891,"R",75476,"R",11430,"R",0,"R",0,"R",0,"R",82985,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",931726,"R",728451,"R",114136,"R",0,"R",0,"R",0,"R",89139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1783047,"R",1010620,"R",165429,"R",0,"R",0,"R",23824,"R",583174,"R",8605192,"R",5165368,"R",843487,"R",0,"R",258125,"R",23824,"R",2314388,"A",,"A",, 2
110316,"R",1873794,"R",23755811,"R",19256254,"R",16740827,"R",2695727,"R",1803830,"R",1233352,"R",570478,"R",4499557,"R",6314345,"R",12034587,"R",3418870,"A",,"R",0,"R",0,"R",21767802,"R",3786271,"R",17981531,"R",0,"R",17667449,"R",18744923,"R",0,"R",-1077474,"R",5577031,"R",0,"R",4499557,"R",61415,"R",215469,"R",0,"R",0,"R",56539,"R",799911,"R",1133334,"R",856450,"R",0,"R",15238814,"R",15238814,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",189875,"R",189875,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",364483,"R",208394,"R",57291,"R",98798,"R",364483,"R",208394,"R",57291,"R",98798,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-101129,"R",75826,"R",-176955,"Z",0,"R",808907,"R",808907,"R",438866,"R",438866,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",727633,"R",727633,"R",0,"R",0,"R",17667449,"R",17688315,"R",-119664,"R",98798,"R",145737,"R",-145737,"R",17834052,"R",-265401,"R",98798,"R",9343862,"R",6006700,"R",1285885,"R",454780,"R",384089,"Z",0,"R",1212408,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",861757,"R",338436,"R",69606,"Z",0,"R",19500,"Z",0,"R",434215,"R",799758,"R",440116,"R",97347,"R",37304,"R",31505,"Z",0,"R",193486,"R",1502966,"R",912129,"R",207183,"R",24869,"R",21003,"Z",0,"R",337782,"R",5773120,"R",2018828,"R",494726,"R",74952,"R",63302,"R",1068693,"R",2052619,"R",463460,"R",157817,"R",29324,"Z",0,"Z",0,"Z",0,"R",276319,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",351711,"R",49858,"R",-591905,"Z",0,"Z",0,"R",190336,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18744923,"R",10225737,"R",2233929,"R",0,"R",519399,"R",1068693,"R",4697165,"R",1742502,"R",1672897, 1
110361,"R",12004598,"R",145663613,"R",114034361,"R",103326297,"R",17716318,"R",13912934,"R",10400315,"R",3512619,"R",31629252,"R",24739517,"R",82484665,"R",19503288,"A",,"R",3727614,"R",0,"R",130455084,"R",24210286,"R",106244798,"R",0,"R",69972829,"R",69935807,"R",0,"R",37022,"R",31592230,"R",0,"R",31629252,"R",2612074,"R",519456,"R",5779039,"R",0,"R",828087,"R",13453438,"R",23192094,"R",13453438,"R",0,"R",50597291,"R",50500808,"R",96483,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5422366,"R",2565265,"R",2531820,"R",325281,"R",5422366,"R",2565265,"R",2531820,"R",325281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-84904,"R",520994,"R",-605898,"R",0,"R",0,"R",0,"R",11605722,"R",11605722,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2432354,"R",1474402,"R",957952,"R",0,"R",69972829,"R",66667191,"R",2980357,"R",325281,"R",3420170,"R",-3420170,"R",70087361,"R",-439813,"R",325281,"R",26146288,"R",12966428,"R",3967067,"R",2164853,"R",1808257,"R",2205411,"R",3034272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3184311,"R",1320798,"R",418183,"R",263654,"R",220224,"R",268593,"R",692859,"R",15501346,"R",3618689,"R",1498397,"R",1283476,"R",1072061,"R",1307521,"R",6721202,"R",12766838,"R",4149038,"R",1118838,"R",1057065,"R",882945,"R",1076869,"R",4482083,"R",11508937,"R",3114804,"R",227735,"R",952914,"R",795949,"R",970766,"R",5446769,"R",828087,"A",,"A",,"A",,"A",,"A",,"R",828087,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",690585,"R",295746,"R",-5721962,"R",0,"R",0,"R",4735631,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69935807,"R",25860342,"R",7525966,"R",0,"R",4779436,"R",5829160,"R",25940903,"R",10962615,"R",9920681, 1
110370,"R",22190000,"R",111661000,"R",52385000,"A",,"R",20563000,"R",38713000,"R",18201000,"A",,"R",59276000,"R",424000,"R",60974000,"R",12163000,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",45853000,"R",43386000,"R",0,"R",2467000,"R",56809000,"R",0,"R",59276000,"R",1271652,"R",693092,"R",1320985,"R",0,"R",1752669,"R",11116697,"R",16155095,"R",12869366,"R",0,"R",34041000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",731000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",64000,"A",,"A",,"A",,"R",6856000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2005000,"A",,"A",,"A",,"R",0,"A",,"R",1586000,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",570000,"A",,"A",,"A",,"R",45853000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21913000,"R",12455000,"R",2675000,"R",2264000,"R",1146000,"R",833000,"R",2540000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4948000,"R",1952000,"R",497000,"R",403000,"R",204000,"R",148000,"R",1744000,"R",5786000,"R",2308000,"R",550000,"R",610000,"R",309000,"R",224000,"R",1785000,"R",9195000,"R",3614000,"R",849000,"R",876000,"R",443000,"R",322000,"R",3091000,"R",1544000,"R",0,"R",0,"R",73000,"R",37000,"R",893000,"R",541000,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1317000,"R",316000,"R",-4226000,"R",0,"R",0,"R",2593000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43386000,"R",21646000,"R",4887000,"R",0,"R",2139000,"R",2420000,"R",12294000,"R",31419000,"R",32281000, 1
110404,"R",1830347000,"R",3541414000,"R",1192029000,"R",294169000,"R",1297608000,"R",1051777000,"R",662046000,"R",389731000,"R",2349385000,"R",49591000,"R",639537000,"R",479376000,"A",,"R",156115000,"R",0,"R",1324619000,"R",524328000,"R",800291000,"R",0,"R",1939040000,"R",2349364000,"R",10559000,"R",-399765000,"R",2749150000,"R",0,"R",2349385000,"R",370000,"R",4359000,"R",0,"R",0,"R",19485000,"R",12716000,"R",36930000,"R",36560000,"R",0,"R",26648000,"R",26648000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",268193000,"R",268193000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",80920000,"R",65794000,"R",3895000,"R",11231000,"R",62843000,"R",47717000,"R",3895000,"R",11231000,"R",18077000,"R",18077000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-308160000,"R",-310257000,"R",2302000,"R",-205000,"R",0,"R",0,"R",37980000,"R",37980000,"R",0,"R",0,"R",1771574000,"R",1771574000,"R",0,"R",0,"R",61885000,"R",61794000,"R",0,"R",91000,"R",1939040000,"R",1921726000,"R",6197000,"R",11117000,"R",41464000,"R",-41464000,"R",1963190000,"R",-35267000,"R",11117000,"R",171922361,"R",91759162,"R",22854651,"R",13063416,"R",14087181,"R",3167022,"R",26990929,"R",230896000,"R",60526000,"R",13536000,"R",25190000,"R",26106000,"R",3725000,"R",101813000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43356244,"R",11090269,"R",2065166,"R",3294398,"R",3552576,"R",798675,"R",22555160,"R",19993395,"R",6864569,"R",1376183,"R",1519186,"R",1638243,"R",368303,"R",8226911,"R",72220000,"R",36463000,"R",21654000,"R",2649000,"R",926000,"R",535000,"R",9993000,"R",39402000,"R",9590000,"R",2787000,"R",0,"R",2253000,"R",1131000,"R",23641000,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1771574000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1771574000,"R",0,"R",16893000,"R",4941000,"R",-45716000,"R",2531000,"R",296000,"R",21055000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2349364000,"R",233186000,"R",69214000,"R",0,"R",51094000,"R",10021000,"R",1985849000,"R",1977210000,"R",1664320000, 1
