UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
140951,"R",170879930,"R",505302317,"R",156972851,"R",833155098,"R",278748918,"R",200831418,"R",520254429,"R",34151751,"R",22576348,"R",11575403,"R",554406180,"R",86310042,"R",418367773,"R",167704026,"R",38773811,"R",0,"R",711155652,"R",205853335,"R",393086064,"R",286931328,"R",-404673,"R",105750063,"R",448656117,"R",0,"R",554406180,"R",9462361,"R",1040524,"R",4770591,"R",0,"R",2732362,"R",99496370,"R",117502208,"R",102228732,"R",0,"R",102228732,"R",310000259,"R",310000259,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4201216,"R",1207944,"R",1357978,"R",1635294,"R",4201216,"R",1207944,"R",1357978,"R",1635294,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5754389,"R",4509171,"R",1245218,"R",0,"R",0,"R",0,"R",64408562,"R",64408562,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8721638,"R",8721638,"R",0,"R",0,"R",393086064,"R",388847574,"R",2603196,"R",1635294,"R",0,"R",2439008,"R",-2439008,"R",0,"R",393086064,"R",391286582,"R",164188,"R",1635294,"R",107756426,"R",53901563,"R",0,"R",0,"R",0,"R",0,"R",21852983,"R",12334190,"R",49424188,"R",17581746,"R",64711684,"R",26875663,"R",43186047,"R",2738553,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",286931328,"R",113431715,"R",23452860,"R",25424919,"R",29569210,"R",7021515,"R",88031109, 1,"R",79556433,"R",123347513
140988,"R",16123836,"R",40147415,"R",568224,"R",62801670,"R",24080747,"R",16353810,"R",18872030,"R",19848893,"R",14557751,"R",5291142,"R",38720923,"R",4663844,"R",48441405,"R",16177374,"R",191746,"R",0,"R",69474369,"R",29326954,"R",28476683,"R",30750553,"R",0,"R",-2273870,"R",40994793,"R",0,"R",38720923,"R",3118406,"R",118167,"R",2529301,"Z",0,"R",670800,"R",12503807,"R",18940481,"R",13174607,"Z",0,"R",13174607,"R",12821545,"R",12821545,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",247594,"R",247594,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3905416,"R",3413073,"R",481953,"R",10390,"R",3905416,"R",3413073,"R",481953,"R",10390,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",991487,"R",139441,"R",852046,"Z",0,"Z",0,"Z",0,"R",6288354,"R",6288354,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1001799,"R",1854744,"R",-937197,"R",84252,"R",25256195,"R",24764751,"R",396802,"R",94642,"R",0,"R",0,"Z",0,"Z",0,"R",25256195,"R",24764751,"R",396802,"R",94642,"R",8042861,"R",6229565,"Z",0,"Z",0,"Z",0,"Z",0,"R",2524272,"R",905611,"R",5583624,"R",2562879,"R",7103055,"R",1642883,"R",3527024,"R",62692,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",26780836,"R",11403630,"R",792993,"R",343663,"R",1648652,"R",714385,"R",11877513, 1,"R",13551234,"R",14090077
141060,"R",366226708,"R",163231591,"R",0,"R",565211933,"R",95983293,"R",80359815,"R",145416445,"R",323812195,"R",124034274,"R",199777921,"R",469228640,"R",36967973,"R",203031612,"R",29904397,"R",4720756,"R",0,"R",274624738,"R",111393147,"R",117990011,"R",96384235,"R",-810,"R",21604966,"R",447623674,"R",0,"R",469228640,"R",4730299,"R",610655,"R",1389834,"R",0,"R",12769349,"R",4092924,"R",23593061,"R",17472928,"R",0,"R",17472928,"R",38248856,"R",38248856,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7235315,"R",457802,"R",6777513,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12050590,"R",3366621,"R",7365024,"R",1318945,"R",3366621,"R",3366621,"R",0,"R",0,"R",8683969,"R",0,"R",7365024,"R",1318945,"R",0,"R",0,"R",0,"R",0,"R",37527882,"R",9323539,"R",28204343,"R",0,"R",0,"R",0,"R",21942522,"R",21942522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",984846,"R",984846,"R",0,"R",0,"R",117990011,"R",74324186,"R",42346880,"R",1318945,"R",0,"R",0,"R",0,"R",0,"R",117990011,"R",74324186,"R",42346880,"R",1318945,"R",29359615,"R",16169897,"R",5657386,"R",2512380,"R",277462,"R",173398,"R",7828709,"R",3092553,"R",11529590,"R",5676150,"R",25575748,"R",9845752,"R",16155725,"R",2158472,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",96384235,"R",39628602,"R",10956205,"R",7316568,"R",5129314,"R",2661306,"R",30692240, 1,"R",346981172,"R",366226708
141167,"R",5442334,"R",16168102,"R",0,"R",22865834,"R",7188249,"R",0,"R",12039839,"R",3637746,"R",1571063,"R",2066683,"R",15677585,"R",3493347,"R",15504844,"R",2949969,"R",122732,"R",0,"R",22070892,"R",5902790,"R",14628851,"R",14969446,"R",0,"R",-340595,"R",16018180,"R",0,"R",15677585,"R",1518715,"R",136219,"R",11454,"R",0,"R",156697,"R",3083639,"R",4906724,"R",3228842,"R",159167,"R",3388009,"R",11592330,"R",11592330,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",844806,"R",844806,"R",0,"R",0,"R",11454,"R",11454,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",684507,"R",120271,"R",541060,"R",23176,"R",684507,"R",120271,"R",541060,"R",23176,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",567992,"R",313759,"R",254233,"R",0,"R",0,"R",0,"R",927762,"R",927762,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14628851,"R",13810382,"R",795293,"R",23176,"R",0,"R",0,"R",0,"R",0,"R",14628851,"R",13810382,"R",795293,"R",23176,"R",5907635,"R",4030717,"R",0,"R",0,"R",0,"R",0,"R",763284,"R",302627,"R",3658593,"R",1600103,"R",3872929,"R",1556746,"R",767005,"R",133713,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14969446,"R",7623906,"R",1525044,"R",840331,"R",681244,"R",174705,"R",4124216, 1,"R",4938715,"R",5442334
141185,"R",3258071,"R",17387489,"R",0,"R",27450086,"R",7827562,"R",5850176,"R",14285993,"R",5336531,"R",3180750,"R",2155781,"R",19622524,"R",1345650,"R",23959050,"R",7231193,"R",0,"R",0,"R",32535893,"R",15148404,"R",24172249,"R",20814125,"R",0,"R",3358124,"R",16264400,"R",0,"R",19622524,"R",1872058,"R",349594,"R",0,"R",0,"R",133687,"R",6311195,"R",8666534,"R",6794476,"R",0,"R",6794476,"R",9711870,"R",9711870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281799,"R",281799,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1129406,"R",396779,"R",669627,"R",63000,"R",1129406,"R",396779,"R",669627,"R",63000,"R",0,"R",0,"R",0,"R",0,"R",193587,"R",193587,"R",0,"R",0,"R",237310,"R",-3973,"R",241283,"R",0,"R",519098,"R",519098,"R",3912663,"R",3912663,"R",0,"R",0,"R",19920,"R",19920,"R",0,"R",0,"R",8166596,"R",8166596,"R",0,"R",0,"R",24172249,"R",23198339,"R",910910,"R",63000,"R",0,"R",-1302685,"R",1302685,"R",0,"R",24172249,"R",21895654,"R",2213595,"R",63000,"R",4773427,"R",2947908,"R",0,"R",0,"R",193970,"R",22825,"R",679202,"R",415774,"R",3719627,"R",1095281,"R",2696568,"R",927162,"R",2226417,"R",200859,"R",0,"R",0,"R",0,"R",80032,"R",50074,"R",6444882,"R",702973,"R",20814125,"R",6362856,"R",2388708,"R",935476,"R",570165,"R",134151,"R",10422769, 1,"R",2650806,"R",2834401
141237,"R",6436041,"R",36844226,"R",0,"R",44829426,"R",22824466,"R",19984482,"R",14852284,"R",7152676,"R",5981172,"R",1171504,"R",22004960,"R",6289657,"R",23448448,"R",6495996,"R",14637145,"R",0,"R",50871246,"R",14027020,"R",17709321,"R",18596179,"R",894101,"R",7243,"R",21997717,"R",0,"R",22004960,"R",1320311,"R",67433,"R",5963603,"R",0,"R",0,"R",0,"R",7351347,"R",4903626,"R",0,"R",4903626,"R",12072746,"R",12072746,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",783768,"R",173303,"R",610465,"R",0,"R",783768,"R",173303,"R",610465,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1005587,"R",1005587,"R",0,"R",0,"R",93651,"R",93651,"R",0,"R",0,"R",0,"R",0,"R",3500669,"R",3500669,"R",0,"R",0,"R",252900,"R",252900,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17709321,"R",17098856,"R",610465,"R",0,"R",0,"R",529318,"R",-529318,"R",0,"R",17709321,"R",17628174,"R",81147,"R",0,"R",5486141,"R",2982158,"R",0,"R",0,"R",0,"R",0,"R",2145670,"R",1218823,"R",4702632,"R",1375724,"R",3000460,"R",1148649,"R",3261276,"R",99636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18596179,"R",6824990,"R",1682559,"R",1595356,"R",1060003,"R",379410,"R",7053861, 1,"R",6095102,"R",6232317
141325,"R",62331512,"R",34447811,"R",0,"R",102627035,"R",18487381,"R",14366161,"R",17278516,"R",66861138,"R",62419342,"R",4441796,"R",84139654,"R",3588134,"R",49047966,"R",15428821,"R",64736,"R",0,"R",68129657,"R",33681846,"R",21709116,"R",18540116,"R",0,"R",3169000,"R",80970654,"R",0,"R",84139654,"R",1205404,"R",60943,"R",1017664,"R",0,"R",1849470,"R",2673032,"R",6806513,"R",4827008,"R",0,"R",4827008,"R",7591656,"R",7591656,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281233,"R",275330,"R",5903,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4424698,"R",3939816,"R",92404,"R",392478,"R",3748151,"R",3270045,"R",85628,"R",392478,"R",676547,"R",669771,"R",6776,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5904309,"R",4729666,"R",1144280,"R",30363,"R",0,"R",0,"R",3507220,"R",3507220,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21709116,"R",20043688,"R",1242587,"R",422841,"R",0,"R",2509753,"R",-2509753,"R",0,"R",21709116,"R",22553441,"R",-1267166,"R",422841,"R",7345900,"R",3958545,"R",0,"Z",0,"R",484161,"R",146106,"R",1267436,"R",530176,"R",2834901,"R",1403025,"R",3587313,"R",1659246,"R",2974725,"R",45014,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",45680,"R",0,"R",18540116,"R",7742112,"R",1836054,"R",1743514,"R",1436661,"R",656117,"R",5125658, 1,"R",58612096,"R",61484558
141361,"R",101396630,"R",105222789,"R",0,"R",211757924,"R",67637001,"R",64347369,"R",55825309,"R",88295614,"R",78118737,"R",10176877,"R",144120923,"R",11707921,"R",114083317,"R",19238082,"R",4210180,"R",0,"R",149239500,"R",44016711,"R",38416853,"R",34525571,"R",0,"R",3891282,"R",140229641,"R",0,"R",144120923,"R",1808892,"R",55109,"R",3284501,"R",0,"R",1203609,"R",18649825,"R",25001936,"R",20435064,"R",0,"R",20435064,"R",11465954,"R",11465954,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",474270,"R",474270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2966090,"R",1634626,"R",913806,"R",417658,"R",2966090,"R",1634626,"R",913806,"R",417658,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12554821,"R",6243110,"R",1865876,"R",4445835,"R",0,"R",0,"R",10645933,"R",10645933,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",309785,"R",118931,"R",190854,"R",0,"R",38416853,"R",30582824,"R",2970536,"R",4863493,"R",0,"R",0,"R",0,"R",0,"R",38416853,"R",30582824,"R",2970536,"R",4863493,"R",10081376,"R",5405168,"R",0,"R",0,"R",0,"R",0,"R",3522569,"R",1592618,"R",6840463,"R",2619638,"R",4996884,"R",1936213,"R",9074092,"R",537508,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10187,"R",0,"R",34525571,"R",12091145,"R",2952211,"R",4664836,"R",4071395,"R",2143643,"R",8602341, 1,"R",96213886,"R",100849321
141486,"R",16328654,"R",62186056,"Z",0,"R",96453467,"R",30846980,"R",2113136,"R",44652548,"R",20953939,"R",13063550,"R",7890389,"R",65606487,"R",637000,"R",83339997,"R",13691797,"R",4384341,"R",0,"R",102053135,"R",39867079,"R",51074066,"R",46848539,"R",0,"R",4225527,"R",61380958,"R",2,"R",65606487,"R",3620480,"R",5258798,"R",0,"R",0,"R",1034722,"R",11250570,"R",21164570,"R",12285292,"Z",0,"R",12285292,"R",31413262,"R",31413262,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5428839,"R",5428839,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7820036,"R",4307728,"R",2131801,"R",1380507,"R",7820036,"R",4307728,"R",2131801,"R",1380507,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2396176,"R",534831,"R",1861345,"Z",0,"Z",0,"Z",0,"R",3669592,"R",3669592,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",346161,"R",3366363,"R",-3020202,"R",0,"R",51074066,"R",48720615,"R",972944,"R",1380507,"R",0,"R",0,"Z",0,"Z",0,"R",51074066,"R",48720615,"R",972944,"R",1380507,"R",16726524,"R",9718039,"Z",0,"Z",0,"Z",0,"Z",0,"R",9935887,"R",4256622,"R",4526811,"R",2018270,"R",9501569,"R",3696188,"R",4658049,"R",1218789,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1499699,"R",850340,"R",46848539,"R",21758248,"R",5108523,"R",1954353,"R",3115980,"R",647518,"R",14263917, 1,"R",19079520,"R",20828684
141644,"R",58627399,"R",83394950,"R",9340972,"R",179606408,"R",89828677,"R",74028201,"R",76612591,"R",13165140,"R",7415442,"R",5749698,"R",89777731,"R",0,"R",90837009,"R",19721168,"R",6617286,"R",1653952,"R",118829415,"R",35434465,"R",90858701,"R",82044616,"R",0,"R",8814085,"R",80963646,"R",0,"R",89777731,"R",3442793,"R",639870,"R",0,"R",0,"R",0,"R",23907635,"R",27990298,"R",23725271,"R",182364,"R",23907635,"R",58590239,"R",58590239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2615252,"R",2615252,"R",0,"R",0,"R",21084,"R",21084,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2552434,"R",415991,"R",2041741,"R",94702,"R",2552434,"R",415991,"R",2041741,"R",94702,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4926365,"R",3574411,"R",1351954,"R",0,"R",5829359,"R",5829359,"R",7154486,"R",7154486,"R",0,"R",0,"R",9169482,"R",9169482,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90858701,"R",87370304,"R",3393695,"R",94702,"R",0,"R",4077363,"R",-4052363,"R",-25000,"R",90858701,"R",91447667,"R",-658668,"R",69702,"R",23365013,"R",16114525,"R",4893245,"R",1794386,"R",0,"R",0,"R",9456337,"R",4897195,"R",14028041,"R",5785342,"R",15275517,"R",5358338,"R",15026463,"R",174621,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",82044616,"R",34124407,"R",5604142,"R",9808545,"R",5108574,"R",4641509,"R",22757439, 1,"R",55775010,"R",44369249
141936,"R",558095,"R",527526,"R",0,"R",1851695,"R",309424,"R",0,"R",1542271,"R",0,"R",0,"R",0,"R",1542271,"R",315311,"R",272517,"R",182196,"R",0,"R",685,"R",770709,"R",243183,"R",663430,"R",903583,"R",480306,"R",240153,"R",1782424,"R",-480306,"R",1542271,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",563954,"R",563954,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",10438,"R",10438,"R",0,"R",0,"R",10438,"R",10438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",89038,"R",89038,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",663430,"R",663430,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",663430,"R",663430,"R",0,"R",0,"R",306580,"R",110092,"R",118963,"R",0,"R",13521,"R",0,"R",53403,"R",0,"R",48322,"R",0,"R",106234,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",256560,"R",0,"R",903583,"R",110092,"R",0,"R",0,"R",0,"R",0,"R",793491, 2,"A",,"A",
142090,"R",1124251,"R",5174979,"R",0,"R",6465842,"R",393290,"R",0,"R",4592133,"R",1480419,"R",820474,"R",659945,"R",6072552,"R",437569,"R",6204862,"R",1437126,"R",114104,"R",0,"R",8193661,"R",3018682,"R",3011276,"R",3082395,"R",0,"R",-71119,"R",6143671,"R",0,"R",6072552,"R",298862,"R",10500,"R",0,"R",0,"R",34660,"R",431862,"R",775884,"R",0,"Z",0,"R",0,"R",1457929,"R",1457929,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",900885,"R",886010,"R",14875,"R",0,"R",900885,"R",886010,"R",14875,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",46554,"R",15446,"R",28590,"R",2518,"R",0,"R",0,"R",469299,"R",469299,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",136609,"R",0,"R",136609,"R",0,"R",3011276,"R",2828684,"R",180074,"R",2518,"R",0,"R",73875,"R",-73875,"Z",0,"R",3011276,"R",2902559,"R",106199,"R",2518,"R",1208862,"R",532544,"R",0,"R",0,"R",0,"R",0,"R",159892,"R",51867,"R",270785,"R",194288,"R",972171,"R",389919,"R",470685,"R",24000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3082395,"R",1192618,"R",311713,"R",1374436,"R",203628,"R",0,"R",0, 1,"R",714714,"R",817956
142294,"R",100311510,"R",69635858,"R",0,"R",199941786,"R",30165211,"R",116657,"R",72630859,"R",97145716,"R",49100899,"R",48044817,"R",169776575,"R",5139544,"R",75887396,"R",12091749,"R",14039917,"Z",0,"R",107158606,"R",37522748,"R",38797194,"R",33294448,"R",0,"R",5502746,"R",164273830,"R",-1,"R",169776575,"R",1351185,"R",173615,"R",288172,"Z",0,"R",1835604,"R",13020796,"R",16669372,"R",14169692,"Z",0,"R",14169692,"R",11619268,"R",11619268,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",490934,"R",20601,"R",470333,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6384070,"R",979818,"R",3777867,"R",1626385,"R",6126210,"R",979818,"R",3651364,"R",1495028,"R",257860,"R",0,"R",126503,"R",131357,"Z",0,"Z",0,"Z",0,"Z",0,"R",13563176,"R",6240552,"R",6844137,"R",478487,"Z",0,"Z",0,"R",5578805,"R",5578805,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1160941,"R",457823,"R",688565,"R",14553,"R",38797194,"R",24896867,"R",11780902,"R",2119425,"R",0,"R",0,"Z",0,"Z",0,"R",38797194,"R",24896867,"R",11780902,"R",2119425,"R",9911258,"R",6543869,"Z",0,"Z",0,"Z",0,"Z",0,"R",2164561,"R",919327,"R",9121732,"R",3613340,"R",7330744,"R",2437133,"R",4765153,"R",516307,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1000,"R",0,"R",33294448,"R",14029976,"R",4080462,"R",1947339,"R",2691872,"R",665790,"R",9879009, 1,"R",96085098,"R",100311510
142461,"R",53521739,"R",52691265,"R",0,"R",124962949,"R",27971310,"R",16142949,"R",58131898,"R",38859741,"R",27566469,"R",11293272,"R",96991639,"R",11719213,"R",58905986,"R",21456249,"R",1270358,"R",0,"R",93351806,"R",40660541,"R",44927259,"R",39646907,"R",14802,"R",5295154,"R",91696485,"R",0,"R",96991639,"R",2188519,"R",355213,"R",0,"R",0,"R",2071447,"R",14417703,"R",19032882,"R",16489150,"R",0,"R",16489150,"R",25179323,"R",25179323,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1379799,"R",0,"R",1379799,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4092660,"R",1604192,"R",1909388,"R",579080,"R",3987560,"R",1604192,"R",1804288,"R",579080,"R",105100,"R",0,"R",105100,"R",0,"R",1684845,"R",1684845,"R",0,"R",0,"R",6083272,"R",1382922,"R",4693053,"R",7297,"R",0,"R",0,"R",4664395,"R",4664395,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1842965,"R",1608203,"R",206194,"R",28568,"R",44927259,"R",36123880,"R",8188434,"R",614945,"R",0,"R",4834322,"R",-4834322,"R",0,"R",44927259,"R",40958202,"R",3354112,"R",614945,"R",16762375,"R",8184732,"R",531768,"R",204782,"R",0,"Z",0,"R",2909190,"R",1485418,"R",7576936,"R",3109790,"R",5964590,"R",1678611,"R",5597541,"R",870265,"R",304507,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39646907,"R",15533598,"R",6667770,"R",3549667,"R",2956385,"R",381217,"R",10558270, 1,"R",50275605,"R",57473418
