unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,part,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"128106","10033856","0","10033856","0","0","0","13088886","0","13088886","0","0","0","335160","6873964","7209124","0","1790963","1790963","104000","0","104000","0","579576","579576","0","0","0","37748","0","37748","6851912","0","6851912","0","0","0","134813","0","134813","0","0","0","30586375","9244503","39830878","A","0",10,10,10,31,31,31,10,10,11,31,31,31,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"128179","1888353","0","1888353","0","0","0","0","0","0","0","0","0","0","276859","276859","0","4724","4724","0","0","0","0","0","0","0","0","0","0","0","0","267957","0","267957","0","0","0","22460","0","22460","0","0","0","2178770","281583","2460353","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128188","1281738","0","1281738","0","0","0","0","0","0","0","0","0","0","381354","381354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202101","0","202101","0","0","0","4386","0","4386","0","0","0","1488225","381354","1869579","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128258","2338691","0","2338691","0","0","0","4115499","0","4115499","0","0","0","0","3185785","3185785","0","386016","386016","0","56446","56446","0","0","0","0","0","0","0","0","0","1271658","0","1271658","0","0","0","117858","0","117858","0","0","0","7843706","3628247","11471953","A","0",10,31,10,31,31,31,10,10,11,31,31,31,31,10,10,31,16,16,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,11,31,11,31,31,31,11,10,11,31
"128328","0","0","0","0","251860089","251860089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20176415","20176415","0","43654854","43654854","0","0","0","0","0","0","0","315691358","315691358","A","0",31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,10,10,31
"128391","7155391","0","7155391","0","0","0","6115144","0","6115144","0","0","0","0","1257048","1257048","0","809616","809616","0","0","0","69612","191257","260869","0","0","0","0","0","0","5926292","0","5926292","0","0","0","300815","0","300815","0","0","0","19567254","2257921","21825175","A","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128425","116500","0","116500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230000","0","230000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","346500","0","346500","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"128498","5043773","0","5043773","0","0","0","0","0","0","0","0","0","12223","256892","269115","0","349447","349447","0","0","0","644034","0","644034","476","41165","41641","0","0","0","841540","0","841540","0","0","0","410359","0","410359","0","0","0","6952405","647504","7599909","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128577","1563334","0","1563334","0","0","0","3198858","46080","3244938","0","0","0","0","342205","342205","0","142643","142643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63544","0","63544","0","0","0","4825736","530928","5356664","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"128586","110297","0","110297","0","0","0","0","0","0","0","0","0","0","23489","23489","0","0","0","0","0","0","218146","0","218146","0","0","0","0","0","0","40479","0","40479","0","0","0","0","0","0","0","0","0","368922","23489","392411","A","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"128683","2420152","0","2420152","0","0","0","0","0","0","0","0","0","1005","141839","142844","36219","275047","311266","0","0","0","0","0","0","0","0","0","21139","0","21139","172417","0","172417","0","0","0","14817","0","14817","0","0","0","2665749","416886","3082635","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"128708","1200375","0","1200375","0","0","0","0","0","0","0","0","0","0","12607","12607","0","118757","118757","0","0","0","23914","0","23914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1224289","131364","1355653","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,31
"128744","14011000","0","14011000","0","0","0","0","0","0","0","0","0","0","1284000","1284000","0","652000","652000","0","0","0","179000","171000","350000","0","23000","23000","5000","94000","99000","4343000","66000","4409000","0","0","0","226000","1090000","1316000","0","0","0","18764000","3380000","22144000","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"128771","26893887","0","26893887","0","0","0","31455452","0","31455452","0","0","0","0","3263151","3263151","666146","5022489","5688635","0","0","0","0","0","0","0","0","0","0","0","0","12685459","0","12685459","0","0","0","2024757","0","2024757","0","0","0","73725701","8285640","82011341","A","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"128780","435562","0","435562","0","0","0","654647","0","654647","0","0","0","0","0","0","0","18887","18887","0","0","0","56","0","56","0","0","0","27997","0","27997","0","0","0","0","0","0","20018","0","20018","0","0","0","1138280","18887","1157167","A","0",10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"128902","29588186","0","29588186","0","0","0","0","0","0","0","0","0","152858","1652684","1805542","0","1015676","1015676","0","0","0","2385781","2137657","4523438","678466","2010609","2689075","0","0","0","10997738","0","10997738","0","0","0","456988","25364","482352","149488","0","149488","44409505","6841990","51251495","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,18,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"129020","89992495","0","89992495","0","0","0","135719019","0","135719019","0","0","0","0","36601361","36601361","1038273","9220949","10259222","0","14000","14000","2073298","5486513","7559811","0","143318","143318","7058347","91944","7150291","53487088","0","53487088","0","0","0","12622276","3498555","16120831","0","0","0","301990796","55056640","357047436","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"129215","12154564","0","12154564","0","0","0","14358294","0","14358294","0","0","0","0","1629959","1629959","0","433507","433507","0","0","0","0","0","0","0","0","0","719113","0","719113","5483668","0","5483668","0","0","0","157824","0","157824","0","0","0","32873463","2063466","34936929","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,18,10
"129242","49958112","0","49958112","0","0","0","0","0","0","0","0","0","114250","1743491","1857741","0","1264212","1264212","0","0","0","1875409","1958569","3833978","316288","909313","1225601","0","0","0","14361664","0","14361664","0","0","0","3038327","0","3038327","0","0","0","69664050","5875585","75539635","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"129367","3704885","0","3704885","0","0","0","7864161","182079","8046240","0","0","0","0","2122523","2122523","0","544083","544083","0","0","0","0","186145","186145","0","0","0","20755","0","20755","0","0","0","0","0","0","88257","0","88257","0","0","0","11678058","3034830","14712888","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129428","8587775","0","8587775","0","0","0","0","0","0","0","0","0","0","2144204","2144204","0","0","0","0","0","0","51522","1635427","1686949","73819","0","73819","3737266","0","3737266","334762","0","334762","0","0","0","995759","0","995759","0","0","0","13780903","3779631","17560534","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,10,10,10,10,31,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"129491","475037","0","475037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","244688","492177","736865","977896","44717","1022613","0","0","0","171317","0","171317","0","0","0","265955","112","266067","0","0","0","2134893","537006","2671899","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"129525","66275000","0","66275000","0","0","0","1545000","0","1545000","0","0","0","227000","2880000","3107000","0","443000","443000","0","38000","38000","1800000","1581000","3381000","506000","983000","1489000","3852000","39000","3891000","20647000","0","20647000","0","0","0","3602000","819000","4421000","0","0","0","98454000","6783000","105237000","A","0",11,31,11,31,31,31,11,31,11,31,31,31,11,11,11,31,11,11,31,11,11,11,11,11,11,11,11,11,11,11,11,31,11,31,31,31,11,11,11,31,31,31,11,11,11,31
"129534","1029752","0","1029752","0","0","0","0","0","0","0","0","0","43952","33693","77645","0","0","0","0","0","0","263667","704138","967805","0","0","0","0","0","0","0","0","0","0","0","0","162640","11826","174466","0","0","0","1500011","749657","2249668","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,16,11,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,11,11,31
"129543","2543851","0","2543851","0","0","0","4928523","52091","4980614","0","0","0","0","1337002","1337002","0","257536","257536","0","0","0","0","971","971","0","0","0","27757","0","27757","0","0","0","0","0","0","52904","0","52904","0","0","0","7553035","1647600","9200635","A","0",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129686","417093","10644","427737","0","0","0","6857","0","6857","0","0","0","0","6894","6894","0","0","0","0","0","0","227690","11270","238960","6367","0","6367","36056","0","36056","45713","0","45713","0","0","0","3683","0","3683","85637","0","85637","829096","28808","857904","A","0",10,10,10,31,31,31,10,31,10,31,31,31,31,16,16,31,31,31,31,31,31,10,10,10,10,31,10,10,31,10,10,31,10,31,31,31,10,31,10,10,31,10,10,11,11,31
"129695","6810127","0","6810127","0","0","0","9708273","106173","9814446","0","0","0","0","1510376","1510376","0","344378","344378","0","0","0","0","120052","120052","0","0","0","21420","0","21420","0","0","0","0","0","0","241548","0","241548","0","0","0","16781368","2080979","18862347","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129729","6146461","0","6146461","0","0","0","11996042","478958","12475000","0","0","0","0","1941481","1941481","0","400186","400186","0","0","0","0","0","0","0","0","0","18695","0","18695","0","0","0","0","0","0","1588375","0","1588375","0","0","0","19749573","2820625","22570198","A","0",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"129756","3285883","0","3285883","0","0","0","4855072","64686","4919758","0","0","0","0","832849","832849","0","206013","206013","0","0","0","0","9601","9601","0","0","0","5901","0","5901","0","0","0","0","0","0","154484","0","154484","0","0","0","8301340","1113149","9414489","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129774","5565154","0","5565154","0","0","0","0","0","0","0","0","0","0","291249","291249","0","320410","320410","0","0","0","21025","179212","200237","0","146819","146819","0","0","0","2196154","0","2196154","0","0","0","96085","234179","330264","173179","0","173179","8051597","1171869","9223466","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"129808","3876028","0","3876028","0","0","0","7708716","182345","7891061","0","0","0","0","1068117","1068117","0","238467","238467","0","0","0","0","1373","1373","0","0","0","2830","0","2830","0","0","0","0","0","0","612383","0","612383","0","0","0","12199957","1490302","13690259","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"129941","30592622","0","30592622","0","0","0","0","0","0","0","0","0","0","1357540","1357540","0","1914480","1914480","0","0","0","0","208153","208153","0","0","0","0","0","0","2242150","0","2242150","0","0","0","105298","107746","213044","0","0","0","32940070","3587919","36527989","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,11,10,31,11,10,31,31,31,31,11,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,18,11,10,31
"130004","5456007","0","5456007","0","0","0","8593977","189228","8783205","0","0","0","0","1737297","1737297","0","434146","434146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1545318","0","1545318","0","0","0","15595302","2360671","17955973","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"130040","1488506","0","1488506","0","0","0","4180339","50471","4230810","0","0","0","0","437086","437086","0","117141","117141","0","0","0","0","340","340","0","0","0","0","0","0","0","0","0","0","0","0","43193","0","43193","0","0","0","5712038","605038","6317076","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"130086","521644","0","521644","0","0","0","0","0","0","0","0","0","0","28957","28957","0","0","0","0","0","0","0","0","0","0","20847","20847","1160044","0","1160044","0","0","0","0","0","0","24562","0","24562","0","0","0","1706250","49804","1756054","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,16,16,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,18,31
"130110","1523043","0","1523043","0","0","0","0","0","0","0","0","0","0","95443","95443","0","198569","198569","0","0","0","0","0","0","0","0","0","0","0","0","2613","0","2613","0","0","0","2855","0","2855","0","0","0","1528511","294012","1822523","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130183","9966279","0","9966279","0","0","0","0","0","0","0","0","0","0","538183","538183","0","765795","765795","0","0","0","0","242762","242762","0","22286","22286","0","0","0","2912592","0","2912592","0","0","0","21546","0","21546","0","0","0","12900417","1569026","14469443","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130217","1291200","0","1291200","0","0","0","2417335","33791","2451126","0","0","0","0","786820","786820","0","337033","337033","0","0","0","0","19968","19968","0","0","0","2997","0","2997","0","0","0","0","0","0","283160","0","283160","0","0","0","3994692","1177612","5172304","A","0",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"130226","45086128","0","45086128","0","0","0","0","0","0","0","0","0","67445","1130856","1198301","2140","1445064","1447204","0","0","0","119499","192516","312015","304284","36606","340890","1592594","0","1592594","11333318","0","11333318","0","0","0","147702","0","147702","0","0","0","58653110","2805042","61458152","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"130253","29507890","168047","29675937","0","0","0","0","0","0","0","0","0","0","1635200","1635200","0","1910540","1910540","0","211391","211391","1390736","1542001","2932737","193428","62539","255967","0","0","0","3753590","72038","3825628","0","0","0","548150","985197","1533347","0","0","0","35393794","6586953","41980747","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"130314","10384013","0","10384013","0","0","0","0","0","0","0","0","0","0","343467","343467","0","770864","770864","0","0","0","290528","152604","443132","139236","96231","235467","2409336","0","2409336","1089990","0","1089990","0","0","0","365526","1644","367170","0","0","0","14678629","1364810","16043439","A","0",10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31
"130396","4349617","0","4349617","0","0","0","7694329","183307","7877636","0","0","0","0","2089573","2089573","0","207201","207201","0","0","0","0","142727","142727","0","0","0","4032","0","4032","0","0","0","0","0","0","291339","0","291339","0","0","0","12339317","2622808","14962125","A","0",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"130448","1079582","0","1079582","0","0","0","42506","5796","48302","0","0","0","","69147","69147","292","14288","14580","0","0","0","625516","219776","845292","118341","50717","169058","96605","0","96605","893594","0","893594","0","0","0","347777","14491","362268","0","0","0","3204213","374215","3578428","A","",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21
