unitid,part,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,filler,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"205610","A","1587942","0","1587942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1587942","0","1587942","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31
"205629","A","1764052","0","1764052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1764052","0","1764052","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31
"205647","A","1390676","0","1390676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1390676","0","1390676","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31
"205744","A","41568","0","41568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","960000","0","960000","0","0","0","1001568","0","1001568","0","",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"205841","A","6367896","0","6367896","117553","0","117553","7078676","89124","7167800","600","7200","7800","0","2825089","2825089","11224","895167","906391","0","0","0","511728","195704","707432","0","14200","14200","0","0","0","1305656","0","1305656","0","0","0","309216","0","309216","0","0","0","15702549","4026484","19729033","117553","",10,31,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"205957","A","15533020","0","15533020","0","0","0","0","0","0","0","0","0","0","1081826","1081826","0","535840","535840","0","0","0","1333574","788190","2121764","8747","72578","81325","249363","0","249363","7691004","0","7691004","0","0","0","480061","233680","713741","0","0","0","25295769","2712114","28007883","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"205966","A","3273990","0","3273990","0","0","0","2962782","0","2962782","0","0","0","0","1272585","1272585","129420","1092510","1221930","0","65344","65344","400","34504","34904","0","0","0","0","0","0","613266","0","613266","0","0","0","38933","0","38933","0","0","0","7018791","2464943","9483734","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206011","A","3398987","0","3398987","0","0","0","5171251","0","5171251","0","0","0","0","1865914","1865914","0","507303","507303","0","0","0","0","23785","23785","0","0","0","47159","0","47159","682575","0","682575","0","0","0","310989","7665","318654","0","0","0","9610961","2404667","12015628","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"206048","A","6387081","0","6387081","0","0","0","0","0","0","0","0","0","0","577051","577051","0","729133","729133","0","0","0","65361","0","65361","29821","0","29821","0","0","0","1587101","0","1587101","0","0","0","222580","0","222580","0","0","0","8291944","1306184","9598128","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206084","A","85239853","0","85239853","0","0","0","70073120","0","70073120","0","0","0","0","13438090","13438090","5394","5706661","5712055","122002","244176","366178","503785","4778935","5282720","108852","1011381","1120233","519894","0","519894","26430293","94139","26524432","0","0","0","6225874","351484","6577358","0","0","0","189229067","25624866","214853933","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"206215","A","1064062","0","1064062","0","0","0","0","0","0","0","0","0","0","121444","121444","0","0","0","0","0","0","1619800","249753","1869553","337360","164599","501959","0","0","0","537967","0","537967","0","0","0","61646","0","61646","0","0","0","3620835","535796","4156631","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,18,31,31,31,10,18,18,31
"206279","A","15642558","0","15642558","0","0","0","0","0","0","0","0","0","0","579480","579480","0","52789","52789","0","0","0","57164","541363","598527","49292","0","49292","0","0","0","73554","0","73554","0","0","0","292026","34826","326852","0","0","0","16114594","1208458","17323052","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"206288","A","1975690","0","1975690","0","0","0","0","0","0","0","0","0","5988","0","5988","0","31987","31987","0","0","0","1821813","142643","1964456","275001","65026","340027","0","0","0","219212","0","219212","0","0","0","38638","0","38638","0","0","0","4336342","239656","4575998","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206330","A","7944631","0","7944631","0","0","0","0","0","0","0","0","0","0","1509144","1509144","0","1955491","1955491","0","0","0","94589","55025","149614","13085","0","13085","0","0","0","978042","0","978042","0","0","0","9202","0","9202","0","0","0","9039549","3519660","12559209","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,11,31,10,31,31,31,11,11,10,31
"206349","A","9630320","0","9630320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","822006","241652","1063658","328872","0","328872","0","0","0","896405","0","896405","0","0","0","297319","0","297319","0","0","0","11974922","241652","12216574","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206394","A","854168","0","854168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4142","0","4142","0","0","0","858310","0","858310","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31
"206437","A","10548582","0","10548582","0","0","0","0","0","0","0","0","0","0","712109","712109","0","0","0","0","0","0","409530","696815","1106345","0","137631","137631","0","0","0","2137714","0","2137714","0","0","0","588810","26957","615767","0","0","0","13684636","1573512","15258148","0","",10,10,10,10,31,31,31,31,10,31,31,10,31,16,11,31,31,10,31,31,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"206446","A","3436214","0","3436214","0","0","0","3156132","0","3156132","0","0","0","0","1603102","1603102","323099","592633","915732","0","0","0","0","0","0","0","0","0","73287","0","73287","610356","0","610356","0","0","0","105525","0","105525","0","0","0","7704613","2195735","9900348","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206473","A","468381","558255","1026636","0","0","0","0","0","0","0","0","0","0","661247","661247","0","63531","63531","0","89550","89550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2957","15271","18228","0","0","0","471338","1387854","1859192","0","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"206491","A","6133158","0","6133158","0","0","0","0","0","0","0","0","0","205361","3446973","3652334","0","0","0","0","0","0","1733436","428969","2162405","98099","27450","125549","0","0","0","2619487","0","2619487","0","0","0","104479","0","104479","0","0","0","10894020","3903392","14797412","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206507","A","12772937","0","12772937","0","0","0","0","0","0","0","0","0","0","2205658","2205658","0","2317039","2317039","0","0","0","360094","904867","1264961","240881","1776193","2017074","0","0","0","2598551","0","2598551","0","0","0","333829","0","333829","0","0","0","16306292","7203757","23510049","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,11,31,10,31,31,31,11,18,18,31
"206516","A","226049","0","226049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","472028","38020","510048","40809","0","40809","0","0","0","61976","0","61976","0","0","0","45979","3359","49338","0","0","0","846841","41379","888220","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,16,31,16,31,31,31,10,10,10,31,31,31,10,10,10,31
"206525","A","32775457","0","32775457","0","0","0","0","0","0","0","0","0","0","1358205","1358205","0","1100069","1100069","0","0","0","1519758","322815","1842573","857434","1141935","1999369","0","0","0","6355801","0","6355801","0","0","0","770911","589687","1360598","0","0","0","42279361","4512711","46792072","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"206589","A","26703712","591639","27295351","0","0","0","0","0","0","0","0","0","92536","1207776","1300312","0","769758","769758","0","0","0","1962736","928313","2891049","561522","2635393","3196915","0","0","0","11606200","22157","11628357","0","0","0","2032896","35837","2068733","0","0","0","42959602","6190873","49150475","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206604","A","55211230","0","55211230","0","0","0","64151594","4569892","68721486","0","0","0","2403824","16471129","18874953","38160","2629374","2667534","15860","277516","293376","486275","4795890","5282165","44868","69779","114647","13859778","0","13859778","7506400","446675","7953075","0","0","0","1923278","0","1923278","0","0","0","145641267","29260255","174901522","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206613","A","1504217","0","1504217","0","0","0","1414811","124866","1539677","0","0","0","0","70093","70093","0","19190","19190","0","0","0","0","19000","19000","0","0","0","10265","0","10265","241015","3418","244433","0","0","0","4658","0","4658","0","0","0","3174966","236567","3411533","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206622","A","49669694","0","49669694","0","0","0","0","0","0","0","0","0","67298","2109210","2176508","0","2060124","2060124","0","0","0","2972666","2255592","5228258","326844","721873","1048717","0","0","0","7382441","0","7382441","0","0","0","3983038","216685","4199723","0","0","0","64401981","7363484","71765465","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206631","A","2470811","0","2470811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105992","0","105992","0","0","0","2576803","0","2576803","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31
"206695","A","39288006","0","39288006","0","0","0","42409782","0","42409782","0","0","0","0","6366364","6366364","0","2459824","2459824","0","34349","34349","88412","3542073","3630485","0","0","0","162321","0","162321","14454843","531441","14986284","0","0","0","1546958","49661","1596619","0","0","0","97950322","12983712","110934034","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"206817","A","1477288","0","1477288","0","0","0","0","0","0","0","0","0","0","1084460","1084460","0","0","0","0","0","0","817929","224884","1042813","231141","30128","261269","0","0","0","635679","0","635679","0","0","0","110732","27046","137778","0","0","0","3272769","1366518","4639287","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,18,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,18,18,31
"206835","A","3146823","0","3146823","0","0","0","0","0","0","0","0","0","0","584025","584025","0","0","0","0","0","0","994685","211839","1206524","2034","168881","170915","0","0","0","705780","0","705780","0","0","0","92998","29362","122360","65536","0","65536","5007856","994107","6001963","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"206862","A","9918396","0","9918396","0","0","0","0","0","0","0","0","0","0","1123860","1123860","0","16007","16007","0","0","0","1749784","664964","2414748","0","0","0","272798","0","272798","3739192","0","3739192","0","0","0","281080","668199","949279","0","0","0","15961250","2473030","18434280","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"206914","A","6871586","0","6871586","0","0","0","12881352","0","12881352","0","0","0","0","4472062","4472062","0","0","0","0","0","0","0","563484","563484","0","0","0","187739","0","187739","2494576","0","2494576","0","0","0","174247","38791","213038","0","0","0","22609500","5074337","27683837","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"206923","A","671628","0","671628","0","0","0","3338578","0","3338578","0","0","0","121045","2688325","2809370","147475","0","147475","0","0","0","0","0","0","0","0","0","0","0","0","3115314","0","3115314","0","0","0","3127","0","3127","0","0","0","7397167","2688325","10085492","0","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206941","A","20377729","0","20377729","0","0","0","28616172","0","28616172","0","0","0","102073","4680765","4782838","1765662","1557167","3322829","0","93014","93014","0","503308","503308","0","0","0","172894","0","172894","9066461","0","9066461","0","0","0","1137500","0","1137500","0","0","0","61238491","6834254","68072745","0","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"206996","A","2004647","0","2004647","0","115563","115563","4167009","0","4167009","0","0","0","0","2928557","2928557","0","0","0","0","0","0","0","0","0","0","0","0","13852","0","13852","2241170","0","2241170","0","0","0","121963","84070","206033","0","0","0","8548641","3128190","11676831","115563","",10,31,10,31,10,10,10,31,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"207041","A","4491576","0","4491576","0","0","0","11650917","0","11650917","0","0","0","0","7895944","7895944","0","473639","473639","0","0","0","0","25000","25000","0","0","0","513","0","513","3772022","0","3772022","0","0","0","530994","0","530994","0","0","0","20446022","8394583","28840605","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"207050","A","909306","0","909306","4400083","0","4400083","0","0","0","0","0","0","0","1732747","1732747","0","0","0","0","0","0","0","0","0","0","0","0","249747","0","249747","1998227","0","1998227","0","0","0","679841","0","679841","0","0","0","8237204","1732747","9969951","0","",10,31,10,16,31,16,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"207069","A","1043840","0","1043840","0","0","0","3456875","0","3456875","0","0","0","0","1165977","1165977","0","0","0","0","0","0","0","535546","535546","0","0","0","0","0","0","1321355","255735","1577090","0","0","0","0","0","0","0","0","0","5822070","1957258","7779328","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"207209","A","3069985","0","3069985","0","2460338","2460338","7488647","0","7488647","0","0","0","0","6438382","6438382","1199293","639271","1838564","0","101153","101153","0","136751","136751","25248","0","25248","0","0","0","4214856","0","4214856","0","0","0","90382","321954","412336","0","0","0","16088411","10097849","26186260","0","",10,31,10,10,10,10,10,31,10,31,31,31,31,10,10,10,10,10,31,10,10,31,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"207236","A","1125197","0","1125197","0","0","0","3148033","0","3148033","0","0","0","0","1619843","1619843","0","84203","84203","0","0","0","0","58879","58879","0","1004","1004","69750","0","69750","1212778","0","1212778","0","0","0","191720","12628","204348","0","0","0","5747478","1776557","7524035","0","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
